candidate_id,verifier_probability,human_label,symbol_type,source_tile,map_name,x,y,timestamp
3096,1.0,not_mound,not_mound,K-35-063-3_Tatarevo_4326_x1008_y1008.png,K-35-063-3_Tatarevo_4326,340785.21572455054,4665325.267122848,2026-04-20T03:48:31.898339+00:00
3110,1.0,mound,bench_mark_on_mound,K-35-063-4_Skobelevo_4326_x1680_y1680.png,K-35-063-4_Skobelevo_4326,364530.4271577158,4660669.902239484,2026-04-20T03:48:33.416539+00:00
3150,1.0,not_mound,not_mound,K-35-063-4_Skobelevo_4326_x2016_y672.png,K-35-063-4_Skobelevo_4326,366555.8849872317,4664926.311784781,2026-04-20T03:48:34.737045+00:00
3159,1.0,mound,burial_mound,K-35-063-4_Skobelevo_4326_x1680_y1680.png,K-35-063-4_Skobelevo_4326,363633.9452808828,4659863.619793069,2026-04-20T03:48:36.065915+00:00
3198,1.0,mound,burial_mound,K-35-063-4_Skobelevo_4326_x2352_y2016.png,K-35-063-4_Skobelevo_4326,367379.82284211763,4658925.874604719,2026-04-20T03:48:36.991015+00:00
3211,1.0,not_mound,not_mound,K-35-063-4_Skobelevo_4326_x3696_y3024.png,K-35-063-4_Skobelevo_4326,374229.38671182864,4652993.952628811,2026-04-20T03:48:38.505079+00:00
3212,1.0,mound,trig_point_on_mound,K-35-064-1_Sredets_4326_x0_y0.png,K-35-064-1_Sredets_4326,376348.841249128,4686321.556949109,2026-04-20T03:48:40.874072+00:00
3222,1.0,mound,burial_mound,K-35-064-1_Sredets_4326_x0_y1680.png,K-35-064-1_Sredets_4326,377145.2524756288,4678567.836063552,2026-04-20T03:48:43.030633+00:00
3238,1.0,mound,burial_mound,K-35-064-1_Sredets_4326_x0_y1008.png,K-35-064-1_Sredets_4326,376280.4141188225,4681256.178564063,2026-04-20T03:48:43.908459+00:00
3255,1.0,mound,bench_mark_on_mound,K-35-064-1_Sredets_4326_x1680_y2016.png,K-35-064-1_Sredets_4326,385793.1298752289,4677549.678071436,2026-04-20T03:48:44.924555+00:00
3279,1.0,mound,burial_mound,K-35-064-1_Sredets_4326_x1344_y3024.png,K-35-064-1_Sredets_4326,384263.68683452165,4671518.464422894,2026-04-20T03:48:46.273653+00:00
3283,1.0,mound,burial_mound,K-35-064-1_Sredets_4326_x2016_y2016.png,K-35-064-1_Sredets_4326,385951.8289476606,4677742.911096106,2026-04-20T03:48:47.107648+00:00
3297,1.0,mound,burial_mound,K-35-064-1_Sredets_4326_x2688_y3024.png,K-35-064-1_Sredets_4326,391064.36926244345,4671607.363081997,2026-04-20T03:48:47.959463+00:00
3318,1.0,mound,trig_point_on_mound,K-35-064-1_Sredets_4326_x1680_y3696.png,K-35-064-1_Sredets_4326,384955.0037667743,4669244.408303862,2026-04-20T03:48:50.070818+00:00
3331,1.0,not_mound,not_mound,K-35-064-1_Sredets_4326_x3696_y3696.png,K-35-064-1_Sredets_4326,396178.7769355444,4669462.42099989,2026-04-20T03:48:54.415509+00:00
3334,1.0,not_mound,not_mound,K-35-063-4_Skobelevo_4326_x336_y2688.png,K-35-063-4_Skobelevo_4326,357958.86759967083,4656051.236599915,2026-04-20T03:48:58.268210+00:00
3351,1.0,not_mound,not_mound,K-35-064-2_Radnevo_4326_x0_y336.png,K-35-064-2_Radnevo_4326,397438.3305680799,4685064.418596739,2026-04-20T03:48:59.399060+00:00
3365,1.0,mound,trig_point_on_mound,K-35-064-2_Radnevo_4326_x1008_y1344.png,K-35-064-2_Radnevo_4326,402578.92041966564,4679938.5411595795,2026-04-20T03:49:00.979410+00:00
3385,1.0,mound,trig_point_on_mound,K-35-064-2_Radnevo_4326_x1680_y1680.png,K-35-064-2_Radnevo_4326,406303.78965372,4678645.380105067,2026-04-20T03:49:02.317654+00:00
3408,1.0,not_mound,not_mound,K-35-064-2_Radnevo_4326_x2016_y1680.png,K-35-064-2_Radnevo_4326,406548.5567739409,4678736.962457146,2026-04-20T03:49:04.791180+00:00
3422,1.0,not_mound,not_mound,K-35-064-2_Radnevo_4326_x1344_y3360.png,K-35-064-2_Radnevo_4326,404715.55190702854,4670613.421160817,2026-04-20T03:49:06.232736+00:00
3437,1.0,mound,burial_mound,K-35-064-2_Radnevo_4326_x3360_y672.png,K-35-064-2_Radnevo_4326,413676.24554821546,4683573.540205251,2026-04-20T03:49:07.562507+00:00
3474,1.0,not_mound,not_mound,K-35-064-2_Radnevo_4326_x672_y1008.png,K-35-064-2_Radnevo_4326,400604.3877845371,4681590.769543959,2026-04-20T03:49:08.966972+00:00
3540,1.0,mound,burial_mound,K-35-064-3_Dimitrovgrad_4326_x2688_y1680.png,K-35-064-3_Dimitrovgrad_4326,390090.30583571526,4661094.856444285,2026-04-20T03:49:10.042660+00:00
3563,1.0,mound,burial_mound,K-35-064-3_Dimitrovgrad_4326_x4032_y1344.png,K-35-064-3_Dimitrovgrad_4326,396320.42024744826,4662117.945271304,2026-04-20T03:49:11.508362+00:00
3572,1.0,mound,burial_mound,K-35-064-3_Dimitrovgrad_4326_x2016_y672.png,K-35-064-3_Dimitrovgrad_4326,386632.16379935003,4664381.748502961,2026-04-20T03:49:12.225730+00:00
3586,1.0,mound,burial_mound,K-35-064-4_Galabovo_4326_x0_y3360.png,K-35-064-4_Galabovo_4326,396601.1358880997,4651147.346144072,2026-04-20T03:49:12.854177+00:00
3604,1.0,mound,burial_mound,K-35-064-4_Galabovo_4326_x1680_y2016.png,K-35-064-4_Galabovo_4326,405045.17042924254,4658621.38972888,2026-04-20T03:49:13.503965+00:00
3719,1.0,mound,burial_mound,K-35-065-1_Radetski_4326_x1344_y672.png,K-35-065-1_Radetski_4326,424058.7532664897,4683809.402925492,2026-04-20T03:49:14.189794+00:00
3804,1.0,mound,burial_mound,K-35-065-1_Radetski_4326_x336_y336.png,K-35-065-1_Radetski_4326,418778.64738940686,4684284.428449504,2026-04-20T03:49:14.758226+00:00
3807,1.0,mound,burial_mound,K-35-065-1_Radetski_4326_x3696_y1344.png,K-35-065-1_Radetski_4326,436765.7400118271,4680130.284556825,2026-04-20T03:49:15.327014+00:00
3838,1.0,mound,burial_mound,K-35-065-2_GManastir_4326_x1008_y0.png,K-35-065-2_GManastir_4326,442872.7467249288,4686231.397768117,2026-04-20T03:49:19.484126+00:00
3957,1.0,not_mound,not_mound,K-35-065-3_Glavan_4326_x0_y1008.png,K-35-065-3_Glavan_4326,417923.7206606116,4663007.039505737,2026-04-20T03:49:20.883395+00:00
4040,1.0,mound,burial_mound,K-35-065-3_Glavan_4326_x3360_y2016.png,K-35-065-3_Glavan_4326,435592.0852341337,4657230.566560297,2026-04-20T03:49:21.774082+00:00
4047,1.0,mound,burial_mound,K-35-065-3_Glavan_4326_x3360_y2352.png,K-35-065-3_Glavan_4326,435105.7683036696,4655872.211525408,2026-04-20T03:49:22.516561+00:00
4065,1.0,mound,bench_mark_on_mound,K-35-065-3_Glavan_4326_x672_y2016.png,K-35-065-3_Glavan_4326,420553.3483795434,4656903.740938016,2026-04-20T03:49:23.644149+00:00
4108,1.0,mound,burial_mound,K-35-065-3_Glavan_4326_x336_y336.png,K-35-065-3_Glavan_4326,418951.7684993962,4665404.4551251875,2026-04-20T03:49:31.722291+00:00
4161,1.0,mound,bench_mark_on_mound,K-35-066-1_x1008_y1680.png,K-35-066-1,464740.04992000415,4678018.100622369,2026-04-20T03:49:32.804662+00:00
4223,1.0,mound,burial_mound,K-35-066-1_x2352_y1008.png,K-35-066-1,472280.9443010242,4680301.74630429,2026-04-20T03:49:33.707273+00:00
4228,1.0,mound,burial_mound,K-35-066-1_x3024_y3024.png,K-35-066-1,474450.51301087084,4669892.324880336,2026-04-20T03:49:37.597641+00:00
4242,1.0,mound,burial_mound,K-35-066-1_x3360_y2016.png,K-35-066-1,476000.84869046556,4674950.701763226,2026-04-20T03:49:38.697880+00:00
4275,1.0,mound,burial_mound,K-35-066-1_x2688_y1008.png,K-35-066-1,473059.4039788038,4680155.5917993765,2026-04-20T03:49:39.482250+00:00
4343,1.0,mound,burial_mound,K-35-066-2_x1008_y336.png,K-35-066-2,486136.1006109855,4683555.0275769485,2026-04-20T03:49:40.112881+00:00
4347,1.0,not_mound,not_mound,K-35-066-2_x0_y3360.png,K-35-066-2,479386.5218734087,4668106.286562448,2026-04-20T03:49:41.633867+00:00
4382,1.0,not_mound,not_mound,K-35-066-2_x2688_y3360.png,K-35-066-2,494271.73682297126,4668237.145155121,2026-04-20T03:49:42.862863+00:00
4386,1.0,not_mound,not_mound,K-35-066-1_x672_y336.png,K-35-066-1,463836.1599535423,4684301.5357038975,2026-04-20T03:49:44.096710+00:00
4393,1.0,mound,bench_mark_on_mound,K-35-066-2_x3360_y2016.png,K-35-066-2,496515.12470867956,4674759.626708495,2026-04-20T03:49:45.563813+00:00
4407,1.0,not_mound,not_mound,K-35-066-2_x3360_y3024.png,K-35-066-2,496372.32312957954,4670851.007203042,2026-04-20T03:49:47.009961+00:00
4410,1.0,mound,trig_point_on_mound,K-35-066-2_x336_y2016.png,K-35-066-2,482666.96088692755,4675209.704772208,2026-04-20T03:49:48.241736+00:00
4426,1.0,mound,bench_mark_on_mound,K-35-066-2_x4032_y2016.png,K-35-066-2,499724.0766103596,4675803.148437654,2026-04-20T03:49:50.652277+00:00
4473,1.0,mound,burial_mound,K-35-066-2_x3696_y336.png,K-35-066-2,499175.9575352402,4685063.889239432,2026-04-20T03:49:52.111061+00:00
4475,1.0,mound,burial_mound,K-35-066-3_x1008_y672.png,K-35-066-3,463578.31020888395,4664792.096320778,2026-04-20T03:49:53.314915+00:00
4516,1.0,mound,burial_mound,K-35-066-3_x3024_y3360.png,K-35-066-3,473893.48869568505,4650706.528724626,2026-04-20T03:49:54.017330+00:00
4542,1.0,mound,burial_mound,K-35-066-3_x3024_y0.png,K-35-066-3,473695.5693796427,4667844.639486297,2026-04-20T03:49:54.661892+00:00
4548,1.0,mound,burial_mound,K-35-066-3_x336_y672.png,K-35-066-3,462021.32064436906,4663358.292213815,2026-04-20T03:49:55.420136+00:00
4562,1.0,mound,burial_mound,K-35-066-3_x2352_y672.png,K-35-066-3,471028.08333722386,4663663.461090555,2026-04-20T03:49:56.074043+00:00
4577,1.0,mound,burial_mound,K-35-066-3_x336_y1008.png,K-35-066-3,461964.54934436036,4663269.547883823,2026-04-20T03:49:56.720775+00:00
4599,1.0,mound,burial_mound,K-35-066-4_x1680_y0.png,K-35-066-4,489373.1117108968,4666425.118853398,2026-04-20T03:49:57.553048+00:00
4642,1.0,not_mound,not_mound,K-35-066-4_x3024_y336.png,K-35-066-4,495574.69181628857,4664936.784691439,2026-04-20T03:49:58.671606+00:00
4675,1.0,mound,burial_mound,K-35-067-1_x0_y0.png,K-35-067-1,501371.6814982582,4685164.128577557,2026-04-20T03:50:00.151166+00:00
4688,1.0,mound,burial_mound,K-35-066-4_x336_y3024.png,K-35-066-4,481695.7606833288,4653018.9398246985,2026-04-20T03:50:01.363021+00:00
4692,1.0,not_mound,not_mound,K-35-067-1_x1344_y2352.png,K-35-067-1,508155.0204495964,4673231.341940555,2026-04-20T04:23:39.584479+00:00
4749,1.0,mound,burial_mound,K-35-067-1_x336_y0.png,K-35-067-1,502338.78874617117,4685584.097086731,2026-04-20T04:23:43.274025+00:00
4753,1.0,mound,burial_mound,K-35-067-1_x3696_y3360.png,K-35-067-1,520256.47795740544,4668474.547963808,2026-04-20T04:23:44.538806+00:00
4784,1.0,mound,burial_mound,K-35-067-2_x1344_y2016.png,K-35-067-2,528291.5141430179,4676673.933526405,2026-04-20T04:23:45.616837+00:00
4800,1.0,mound,burial_mound,K-35-067-2_x2016_y1680.png,K-35-067-2,530978.8284586142,4676608.644669289,2026-04-20T04:23:46.532828+00:00
4836,1.0,mound,burial_mound,K-35-067-2_x3024_y3024.png,K-35-067-2,537488.0165062916,4669992.471019706,2026-04-20T04:23:47.208407+00:00
4851,1.0,mound,burial_mound,K-35-067-2_x3360_y3360.png,K-35-067-2,538760.5205952199,4668544.45141064,2026-04-20T04:23:47.856077+00:00
4868,1.0,mound,burial_mound,K-35-067-2_x2688_y3024.png,K-35-067-2,534633.6497215625,4671536.801813607,2026-04-20T04:23:49.652847+00:00
4882,1.0,mound,burial_mound,K-35-067-2_x672_y1344.png,K-35-067-2,524938.4680360748,4678596.58672599,2026-04-20T04:23:50.542757+00:00
4894,1.0,mound,burial_mound,K-35-067-3_x0_y1680.png,K-35-067-3,501481.46156925306,4657990.458757257,2026-04-20T04:23:52.822231+00:00
4911,1.0,not_mound,not_mound,K-35-067-3_x1008_y1008.png,K-35-067-3,505157.9949610821,4661772.446124581,2026-04-20T04:23:54.036536+00:00
4922,1.0,mound,burial_mound,K-35-067-3_x1680_y672.png,K-35-067-3,510034.85138512525,4664536.932456153,2026-04-20T04:23:55.301070+00:00
4938,1.0,mound,burial_mound,K-35-067-2_x3024_y3360.png,K-35-067-2,536802.618474667,4669744.57936656,2026-04-20T04:23:56.272887+00:00
4942,1.0,mound,burial_mound,K-35-067-2_x1680_y336.png,K-35-067-2,530587.0228209159,4685086.018034621,2026-04-20T04:23:57.006018+00:00
4985,1.0,mound,burial_mound,K-35-067-4_x1680_y2016.png,K-35-067-4,530828.8622890441,4657530.751017875,2026-04-20T04:23:57.748279+00:00
5007,1.0,not_mound,not_mound,K-35-067-3_x672_y1008.png,K-35-067-3,504848.9873830419,4662194.922467347,2026-04-20T04:24:04.860596+00:00
5077,1.0,not_mound,not_mound,K-35-074-1_x2352_y2688.png,K-35-074-1,304781.7239755118,4637455.479330671,2026-04-20T04:24:07.492543+00:00
5098,1.0,mound,burial_mound,K-35-074-2_x0_y3024.png,K-35-074-2,314462.0688489771,4635186.70093767,2026-04-20T04:24:08.421721+00:00
5176,1.0,not_mound,not_mound,K-35-074-3_x1344_y3360.png,K-35-074-3,299011.46015996294,4615577.4428529125,2026-04-20T04:24:09.663585+00:00
5196,1.0,mound,burial_mound,K-35-074-3_x2016_y1344.png,K-35-074-3,302476.9644426484,4625871.652621412,2026-04-20T04:24:10.902253+00:00
5281,1.0,mound,bench_mark_on_mound,K-35-075-1_x0_y0.png,K-35-075-1,335594.7508960264,4649845.378565761,2026-04-20T04:24:13.615831+00:00
5298,1.0,mound,burial_mound,K-35-075-1_x1008_y1680.png,K-35-075-1,338937.6828126012,4642781.997500317,2026-04-20T04:24:14.365773+00:00
5299,1.0,mound,burial_mound,K-35-075-1_x2016_y0.png,K-35-075-1,345836.37550263974,4651130.174807894,2026-04-20T04:24:15.957828+00:00
5302,1.0,mound,burial_mound,K-35-075-1_x2016_y1680.png,K-35-075-1,345824.384078682,4642563.649577413,2026-04-20T04:24:16.675875+00:00
5323,1.0,mound,burial_mound,K-35-075-1_x2688_y1008.png,K-35-075-1,347878.39801750716,4645368.16539815,2026-04-20T04:24:17.296770+00:00
5357,1.0,mound,burial_mound,K-35-075-1_x672_y1008.png,K-35-075-1,338787.7943698985,4644970.233691422,2026-04-20T04:24:17.894928+00:00
5376,1.0,mound,burial_mound,K-35-075-1_x3360_y0.png,K-35-075-1,350748.11591115315,4650249.487176471,2026-04-20T04:24:19.141858+00:00
5400,1.0,mound,burial_mound,K-35-075-2_x1680_y1344.png,K-35-075-2,363427.1535803296,4642717.522017135,2026-04-20T04:24:19.924332+00:00
5443,1.0,mound,burial_mound,K-35-075-2_x2688_y1008.png,K-35-075-2,368895.69440998515,4644235.18045422,2026-04-20T04:24:21.289372+00:00
5467,1.0,mound,burial_mound,K-35-075-2_x2016_y0.png,K-35-075-2,365776.83329114504,4650889.915479944,2026-04-20T04:24:22.522421+00:00
5480,1.0,mound,burial_mound,K-35-075-2_x3360_y3024.png,K-35-075-2,373165.6087617253,4635066.434224948,2026-04-20T04:24:23.258377+00:00
5529,1.0,not_mound,not_mound,K-35-075-1_x672_y2016.png,K-35-075-1,339041.3353331181,4640873.217006785,2026-04-20T04:24:24.452146+00:00
5540,1.0,mound,burial_mound,K-35-075-2_x3024_y3360.png,K-35-075-2,370087.5082157301,4634074.190865738,2026-04-20T04:24:25.869612+00:00
5553,1.0,mound,bench_mark_on_mound,K-35-075-2_x3360_y3696.png,K-35-075-2,373107.3444114628,4632571.941561027,2026-04-20T04:24:29.689782+00:00
5556,1.0,not_mound,not_mound,K-35-075-3_x1680_y2016.png,K-35-075-3,343385.1626148559,4621705.627769302,2026-04-20T04:24:31.086404+00:00
5756,1.0,mound,bench_mark_on_mound,K-35-076-1_x1680_y2352.png,K-35-076-1,385510.6176774031,4637581.654076402,2026-04-20T04:24:32.378219+00:00
5777,1.0,mound,burial_mound,K-35-076-1_x3024_y1008.png,K-35-076-1,392406.7723883907,4644257.601373409,2026-04-20T04:24:33.516776+00:00
5819,1.0,mound,burial_mound,K-35-076-1_x3360_y3024.png,K-35-076-1,394117.56440482003,4634727.962470473,2026-04-20T04:24:35.766461+00:00
5875,1.0,mound,burial_mound,K-35-076-2_x1344_y2016.png,K-35-076-2,402892.2952224354,4639374.345881368,2026-04-20T04:24:36.384770+00:00
5887,1.0,mound,burial_mound,K-35-076-2_x1680_y1344.png,K-35-076-2,406151.0510558194,4643424.549679571,2026-04-20T04:24:36.991580+00:00
5893,1.0,mound,burial_mound,K-35-076-2_x0_y336.png,K-35-076-2,397606.7257744635,4646971.093957641,2026-04-20T04:24:37.863604+00:00
5894,1.0,mound,burial_mound,K-35-076-2_x0_y672.png,K-35-076-2,397550.7214402244,4645950.204763678,2026-04-20T04:24:38.563064+00:00
5898,1.0,not_mound,not_mound,K-35-076-2_x1344_y336.png,K-35-076-2,404626.4427096287,4648327.628139977,2026-04-20T04:24:40.046155+00:00
5900,1.0,mound,burial_mound,K-35-076-2_x1344_y336.png,K-35-076-2,404629.44622459204,4647151.448274803,2026-04-20T04:24:40.815162+00:00
5901,1.0,not_mound,not_mound,K-35-076-2_x1680_y3024.png,K-35-076-2,406087.2851247274,4635038.666594695,2026-04-20T04:24:42.064942+00:00
5904,1.0,mound,burial_mound,K-35-076-2_x2016_y0.png,K-35-076-2,407333.99488016934,4649450.110510247,2026-04-20T04:24:42.903243+00:00
5905,1.0,mound,burial_mound,K-35-076-2_x2016_y0.png,K-35-076-2,407989.4970393891,4649427.58439352,2026-04-20T04:24:43.622293+00:00
5913,1.0,mound,burial_mound,K-35-076-2_x1680_y336.png,K-35-076-2,404642.3228605278,4648115.862683961,2026-04-20T04:24:44.151372+00:00
5915,1.0,mound,bench_mark_on_mound,K-35-076-2_x1680_y336.png,K-35-076-2,405929.07422662125,4647128.441210018,2026-04-20T04:24:45.284622+00:00
5921,1.0,mound,burial_mound,K-35-076-2_x0_y336.png,K-35-076-2,397612.08090363885,4647330.832146787,2026-04-20T04:24:46.030520+00:00
5932,1.0,mound,burial_mound,K-35-076-2_x2352_y0.png,K-35-076-2,409725.69735200715,4649756.299428223,2026-04-20T04:24:46.647614+00:00
5937,1.0,mound,burial_mound,K-35-076-2_x3360_y0.png,K-35-076-2,413918.5261349977,4649588.6792052435,2026-04-20T04:24:47.147837+00:00
5957,1.0,mound,trig_point_on_mound,K-35-076-2_x336_y1008.png,K-35-076-2,398048.5545501846,4643529.624971608,2026-04-20T04:24:48.771291+00:00
5959,1.0,mound,burial_mound,K-35-076-2_x336_y672.png,K-35-076-2,398245.63205126295,4646791.772116844,2026-04-20T04:24:49.809078+00:00
5960,1.0,mound,burial_mound,K-35-076-2_x336_y672.png,K-35-076-2,398154.67340878106,4646188.166718372,2026-04-20T04:24:50.489424+00:00
5972,1.0,mound,bench_mark_on_mound,K-35-076-2_x3360_y336.png,K-35-076-2,414885.2043957837,4648154.617590733,2026-04-20T04:24:51.369107+00:00
5984,1.0,mound,burial_mound,K-35-076-2_x3696_y1008.png,K-35-076-2,415383.11389363016,4644395.09134118,2026-04-20T04:24:51.922177+00:00
5985,1.0,not_mound,not_mound,K-35-076-2_x3696_y1008.png,K-35-076-2,416458.2037402859,4643729.7556100935,2026-04-20T04:24:53.440051+00:00
5987,1.0,mound,burial_mound,K-35-076-2_x672_y1344.png,K-35-076-2,400599.7920333457,4643164.322030781,2026-04-20T04:24:54.764975+00:00
6011,1.0,mound,burial_mound,K-35-076-3_x1680_y336.png,K-35-076-3,383996.09525975486,4629951.65149107,2026-04-20T04:24:55.859631+00:00
6093,1.0,mound,burial_mound,K-35-076-4_x1008_y0.png,K-35-076-4,401125.49743890425,4630065.689826393,2026-04-20T04:24:57.755532+00:00
6102,1.0,mound,burial_mound,K-35-076-3_x336_y1008.png,K-35-076-3,376744.80878888484,4625647.709418707,2026-04-20T04:24:58.341423+00:00
6118,1.0,mound,burial_mound,K-35-076-4_x1008_y336.png,K-35-076-4,400933.5811276148,4629855.025581628,2026-04-20T04:24:58.989800+00:00
6125,1.0,not_mound,not_mound,K-35-076-4_x1680_y1344.png,K-35-076-4,406103.8221866675,4625033.00672893,2026-04-20T04:25:00.056104+00:00
6178,1.0,mound,burial_mound,K-35-076-4_x3696_y1344.png,K-35-076-4,415071.8639638423,4625147.79289396,2026-04-20T04:25:00.759462+00:00
6193,1.0,mound,trig_point_on_mound,K-35-077-1_x0_y3024.png,K-35-077-1,418399.38366341335,4633963.2623151345,2026-04-20T04:25:02.013038+00:00
6227,1.0,not_mound,not_mound,K-35-076-4_x1008_y336.png,K-35-076-4,400955.8026714785,4630037.504417173,2026-04-20T04:25:04.647429+00:00
6265,1.0,mound,burial_mound,K-35-077-1_x3360_y1680.png,K-35-077-1,434315.01391386957,4640937.180229013,2026-04-20T04:25:05.586298+00:00
6274,1.0,not_mound,not_mound,K-35-077-1_x1008_y1008.png,K-35-077-1,422344.58779083926,4644860.6914918125,2026-04-20T04:25:07.128409+00:00
6278,1.0,not_mound,not_mound,K-35-077-1_x3024_y1008.png,K-35-077-1,433509.5777215158,4644624.369354495,2026-04-20T04:25:08.436212+00:00
6290,1.0,mound,burial_mound,K-35-077-1_x3696_y1008.png,K-35-077-1,437259.24364134145,4644298.342301738,2026-04-20T04:25:09.198062+00:00
6303,1.0,mound,burial_mound,K-35-077-1_x2352_y2352.png,K-35-077-1,430489.7269528848,4637251.075399795,2026-04-20T04:25:09.832841+00:00
6310,1.0,mound,burial_mound,K-35-077-2_x0_y3024.png,K-35-077-2,439419.86398984585,4633165.559713675,2026-04-20T04:25:10.534613+00:00
6317,1.0,not_mound,not_mound,K-35-077-2_x0_y1344.png,K-35-077-2,437697.4947293281,4643173.452442784,2026-04-20T04:25:11.582083+00:00
6321,1.0,mound,burial_mound,K-35-077-2_x0_y1680.png,K-35-077-2,439200.7356804624,4640391.958884919,2026-04-20T04:25:12.389941+00:00
6332,1.0,mound,burial_mound,K-35-077-2_x1008_y1008.png,K-35-077-2,443751.37826164305,4643254.866894656,2026-04-20T04:25:13.006651+00:00
6336,1.0,mound,burial_mound,K-35-077-1_x4032_y672.png,K-35-077-1,437336.47886083106,4644925.578167199,2026-04-20T04:25:13.824014+00:00
6350,1.0,mound,burial_mound,K-35-077-2_x1680_y2688.png,K-35-077-2,446638.02947970445,4634850.0957095,2026-04-20T04:25:24.018256+00:00
6373,1.0,mound,burial_mound,K-35-077-2_x2016_y3360.png,K-35-077-2,449480.06209597416,4632224.33885971,2026-04-20T04:25:25.150683+00:00
6401,1.0,not_mound,not_mound,K-35-077-1_x2352_y3024.png,K-35-077-1,430546.6715881071,4634921.491884337,2026-04-20T04:25:26.217676+00:00
6410,1.0,mound,burial_mound,K-35-077-2_x2016_y3360.png,K-35-077-2,449506.6832133757,4632219.931093644,2026-04-20T04:25:27.469809+00:00
6411,1.0,mound,burial_mound,K-35-077-2_x2016_y3360.png,K-35-077-2,449644.122898418,4632059.073189786,2026-04-20T04:25:28.102295+00:00
6487,1.0,mound,burial_mound,K-35-077-3_x1344_y2016.png,K-35-077-3,424423.18346217985,4620666.892894822,2026-04-20T04:25:28.776044+00:00
6490,1.0,mound,burial_mound,K-35-077-3_x1680_y336.png,K-35-077-3,425908.4741890687,4628671.850255439,2026-04-20T04:25:29.407458+00:00
6533,1.0,not_mound,not_mound,K-35-077-3_x1344_y336.png,K-35-077-3,424927.1840318813,4629180.444670171,2026-04-20T04:25:30.724317+00:00
6538,1.0,mound,burial_mound,K-35-077-3_x672_y0.png,K-35-077-3,420279.85784662986,4630717.673163042,2026-04-20T04:25:31.436349+00:00
6540,1.0,mound,burial_mound,K-35-077-3_x3696_y672.png,K-35-077-3,437140.0542800701,4626626.23565939,2026-04-20T04:25:32.098766+00:00
6559,1.0,mound,burial_mound,K-35-077-4_x1008_y1008.png,K-35-077-4,444364.00004711567,4625347.188338951,2026-04-20T04:25:34.059170+00:00
6563,1.0,not_mound,not_mound,K-35-077-4_x1344_y336.png,K-35-077-4,444704.83725828235,4628084.708970612,2026-04-20T04:25:35.117207+00:00
6570,1.0,mound,bench_mark_on_mound,K-35-077-4_x1680_y0.png,K-35-077-4,446579.2734565429,4630518.367328892,2026-04-20T04:25:36.334373+00:00
6575,1.0,not_mound,not_mound,K-35-077-4_x1344_y0.png,K-35-077-4,446058.33198655164,4631346.03821541,2026-04-20T04:25:37.504635+00:00
6595,1.0,mound,burial_mound,K-35-077-3_x3696_y1008.png,K-35-077-3,437047.80710205465,4625804.72709486,2026-04-20T04:25:38.455703+00:00
6599,1.0,not_mound,not_mound,K-35-077-4_x2016_y0.png,K-35-077-4,448803.90414253244,4631268.622378406,2026-04-20T04:25:40.579839+00:00
6664,1.0,not_mound,not_mound,K-35-050-4_x1008_y672.png,K-35-050-4,321204.64148453594,4702915.187763522,2026-04-20T04:25:49.982783+00:00
6690,1.0,not_mound,not_mound,K-35-051-3_x336_y1008.png,K-35-051-3,338213.66272605094,4701960.446450869,2026-04-20T04:25:51.013133+00:00
6758,1.0,mound,bench_mark_on_mound,K-35-052-2_x1344_y3024.png,K-35-052-2,405674.84832295845,4709321.886506032,2026-04-20T04:25:52.667897+00:00
6759,1.0,mound,burial_mound,K-35-052-3_x672_y3024.png,K-35-052-3,381506.887607554,4689580.369032846,2026-04-20T04:25:53.607253+00:00
6800,1.0,mound,burial_mound,K-35-053-4_Boyadzhik_x1008_y2016.png,K-35-053-4_Boyadzhik,444467.8668796229,4693682.040109903,2026-04-20T04:25:54.206152+00:00
6817,1.0,mound,burial_mound,K-35-053-4_Boyadzhik_x2352_y336.png,K-35-053-4_Boyadzhik,451449.2094863349,4702880.992743643,2026-04-20T04:25:56.834511+00:00
6831,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x3360_y2352.png,K-35-054-1_Straldzha_4326,475836.14149439987,4711764.226413994,2026-04-20T04:25:57.781972+00:00
6832,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x3024_y0.png,K-35-054-1_Straldzha_4326,473864.21404265333,4722460.849794511,2026-04-20T04:25:58.798926+00:00
6843,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x1344_y1680.png,K-35-054-2_Atolov_4326,486250.6152364822,4713520.699749023,2026-04-20T04:25:59.844588+00:00
6853,1.0,not_mound,not_mound,K-35-054-3_Yambol_x1008_y0.png,K-35-054-3_Yambol,464565.4461508413,4704080.100523596,2026-04-20T04:26:03.732452+00:00
6864,1.0,mound,burial_mound,K-35-054-3_Yambol_x2688_y3024.png,K-35-054-3_Yambol,472322.030854914,4690015.651471976,2026-04-20T04:26:05.535308+00:00
6870,1.0,mound,burial_mound,K-35-054-4_Voynika_x2016_y1680.png,K-35-054-4_Voynika,490696.0111881465,4696489.979103765,2026-04-20T04:26:06.217185+00:00
6905,1.0,mound,burial_mound,K-35-055-1_x3360_y2688.png,K-35-055-1,518468.22048776475,4708887.036299009,2026-04-20T04:26:07.403453+00:00
6937,1.0,mound,burial_mound,K-35-055-3_x2352_y1008.png,K-35-055-3,511764.7501115077,4698798.051605332,2026-04-20T04:26:09.024397+00:00
