item_id,student_label,vlm_label,vlm_probability,map_name,category,x,y,posterior_p_true,latent_truth
690,0,1,0.2,K-35-052-3,vlm_only,383797.29488585313,4699756.909074871,0.22691377667123858,0
691,0,1,0.2,K-35-052-3,vlm_only,381704.81043554127,4696040.3677733205,0.22691377667123858,0
692,0,1,1.0,K-35-052-3,vlm_only,396764.8847841769,4689050.202286387,0.22691377667123858,0
693,0,1,1.0,K-35-052-3,vlm_only,384160.9681931457,4694701.818409386,0.22691377667123858,0
694,1,1,0.95,K-35-053-1,matched,424042.1786498205,4711754.131831195,1.0,1
695,1,1,0.85,K-35-053-1,matched,423581.01379310986,4711440.530376217,1.0,1
696,1,1,1.0,K-35-053-1,matched,423807.5866573595,4711804.273644455,1.0,1
697,1,1,1.0,K-35-053-1,matched,423896.82525885,4705924.317193179,1.0,1
698,1,1,1.0,K-35-053-1,matched,427852.15678958694,4713778.164032949,1.0,1
699,1,1,1.0,K-35-053-1,matched,428299.7912733914,4713513.802202482,1.0,1
700,1,1,1.0,K-35-053-1,matched,428572.3456614191,4713315.805206614,1.0,1
701,1,1,1.0,K-35-053-1,matched,426407.76443656744,4713610.736071759,1.0,1
702,1,1,1.0,K-35-053-1,matched,425397.43799580494,4710785.437412835,1.0,1
703,1,1,0.85,K-35-053-1,matched,430532.9938136627,4715149.127345167,1.0,1
704,1,1,0.9,K-35-053-1,matched,430722.97092840064,4714706.346074571,1.0,1
705,1,1,0.15,K-35-053-1,matched,425298.7455529829,4706055.256106893,1.0,1
706,1,1,1.0,K-35-053-1,matched,432746.3226467163,4707436.399974351,1.0,1
707,1,1,0.95,K-35-053-1,matched,430693.0770615773,4709414.8806099715,1.0,1
708,1,1,1.0,K-35-053-1,matched,433210.71244774974,4710665.672154264,1.0,1
709,1,1,0.85,K-35-053-1,matched,429663.36735517887,4720642.192103312,1.0,1
710,1,1,0.85,K-35-053-1,matched,428528.41565312154,4705703.707760357,1.0,1
711,1,1,1.0,K-35-053-1,matched,430597.1705020428,4706461.0949672535,1.0,1
712,1,1,1.0,K-35-053-1,matched,436181.5327161758,4708992.727209887,1.0,1
713,1,1,0.65,K-35-053-1,matched,435155.6976036458,4708344.265694695,1.0,1
714,1,1,0.75,K-35-053-1,matched,434628.27408693155,4712458.844467607,1.0,1
715,1,1,0.2,K-35-053-1,matched,435070.5763623088,4717818.22733279,1.0,1
716,1,1,0.85,K-35-053-1,matched,434771.3816053563,4717720.177840392,1.0,1
717,1,1,1.0,K-35-053-1,matched,418345.6561420282,4710308.125711391,1.0,1
718,1,1,0.2,K-35-053-1,matched,437101.2906188594,4721582.018298728,1.0,1
719,1,1,1.0,K-35-053-1,matched,437405.6308225098,4720986.689119708,1.0,1
720,1,1,0.95,K-35-053-1,matched,437819.38547147793,4721607.056934315,1.0,1
721,1,1,0.75,K-35-053-1,matched,436861.6359401527,4707633.227637234,1.0,1
722,1,1,0.75,K-35-053-1,matched,423664.3689049307,4710003.8066349095,1.0,1
723,1,1,0.75,K-35-053-1,matched,424127.2343831346,4710288.148273305,1.0,1
724,1,1,1.0,K-35-053-1,matched,428141.8568726906,4707759.946063848,1.0,1
725,1,1,0.85,K-35-053-1,matched,437811.4354539018,4710531.867439834,1.0,1
726,1,1,0.4,K-35-053-1,matched,437953.3113879209,4709802.214413093,1.0,1
727,1,1,0.95,K-35-053-1,matched,436093.94807630556,4711652.041974539,1.0,1
728,1,1,0.2,K-35-053-1,matched,429418.5028084934,4706979.751248173,1.0,1
729,1,1,0.3,K-35-053-1,matched,428859.45878674125,4705788.554658124,1.0,1
730,1,1,1.0,K-35-053-1,matched,429181.4538619085,4705758.22572448,1.0,1
731,1,1,1.0,K-35-053-1,matched,429049.7007659221,4714614.611699223,1.0,1
732,1,1,1.0,K-35-053-1,matched,428930.9845401943,4714389.231653452,1.0,1
733,1,1,0.2,K-35-053-1,matched,428865.74183635757,4714338.321862318,1.0,1
734,1,1,1.0,K-35-053-1,matched,420089.46734816756,4709130.8774166545,1.0,1
735,1,0,0.0,K-35-053-1,student_only,432926.7223656147,4719278.646031105,1.0,1
736,1,0,0.0,K-35-053-1,student_only,434457.57889291574,4717690.42797017,1.0,1
737,1,0,0.0,K-35-053-1,student_only,434634.47016509133,4717722.6118037505,1.0,1
738,1,0,0.0,K-35-053-1,student_only,437120.55808783113,4717228.650527876,1.0,1
739,1,0,0.0,K-35-053-1,student_only,428926.2245536284,4715005.653726443,1.0,1
740,1,0,0.0,K-35-053-1,student_only,429423.3935307641,4714909.569843694,1.0,1
741,1,0,0.0,K-35-053-1,student_only,423614.5104589128,4713728.9201855445,1.0,1
742,1,0,0.0,K-35-053-1,student_only,428595.1400750386,4713731.62134671,1.0,1
743,1,0,0.0,K-35-053-1,student_only,428659.05816142145,4713870.000842689,1.0,1
744,1,0,0.0,K-35-053-1,student_only,436098.3079786559,4711901.26900807,1.0,1
745,1,0,0.0,K-35-053-1,student_only,437151.6078604111,4710840.016644066,1.0,1
746,1,0,0.0,K-35-053-1,student_only,428072.2034071661,4710994.078294496,1.0,1
747,1,0,0.0,K-35-053-1,student_only,419961.0121353539,4709123.5789025035,1.0,1
748,1,0,0.0,K-35-053-1,student_only,420255.73952472315,4709212.247378554,1.0,1
749,1,0,0.0,K-35-053-1,student_only,436143.0936760071,4709070.912066762,1.0,1
750,1,0,0.0,K-35-053-1,student_only,437850.54775384226,4708165.855762085,1.0,1
751,1,0,0.0,K-35-053-1,student_only,431402.337739132,4706058.270757888,1.0,1
752,1,0,0.0,K-35-053-1,student_only,430687.7476183978,4706769.552914701,1.0,1
753,1,0,0.0,K-35-053-1,student_only,431693.45533031167,4705917.039511025,1.0,1
754,1,0,0.0,K-35-053-1,student_only,431532.12016019423,4705818.806571255,1.0,1
755,0,1,0.95,K-35-053-1,vlm_only,432983.62941204733,4720483.097806857,0.22691377667123858,0
756,0,1,0.95,K-35-053-1,vlm_only,420815.30445779226,4711545.619585143,0.22691377667123858,0
757,0,1,0.2,K-35-053-1,vlm_only,418041.0664647742,4721689.089075887,0.22691377667123858,0
758,0,1,1.0,K-35-053-1,vlm_only,437345.2663634386,4719374.234841144,0.22691377667123858,0
759,0,1,1.0,K-35-053-1,vlm_only,425792.88423749746,4723151.116872195,0.22691377667123858,0
760,0,1,0.85,K-35-053-1,vlm_only,420654.9754899894,4706836.160903505,0.22691377667123858,0
761,1,1,0.4,K-35-053-2,matched,443677.65262189467,4706946.892541788,1.0,1
762,1,1,0.85,K-35-053-2,matched,445164.58087190136,4719306.807577348,1.0,1
763,1,1,1.0,K-35-053-2,matched,443384.1583653464,4718440.70289469,1.0,1
764,1,1,0.2,K-35-053-2,matched,439571.5901721538,4715064.3834615825,1.0,1
765,1,1,1.0,K-35-053-2,matched,448463.9703700097,4722383.033858886,1.0,1
766,1,1,0.2,K-35-053-2,matched,444413.7764500799,4709017.4954354735,1.0,1
767,1,1,0.2,K-35-053-2,matched,446746.8025746945,4709400.133144108,1.0,1
768,1,1,1.0,K-35-053-2,matched,443929.3832456821,4707808.82102911,1.0,1
769,1,1,0.2,K-35-053-2,matched,450604.5693764949,4721067.7751479605,1.0,1
770,1,1,1.0,K-35-053-2,matched,450917.16836882336,4721063.4032444395,1.0,1
771,1,1,1.0,K-35-053-2,matched,451068.1624343563,4720690.610764584,1.0,1
772,1,1,1.0,K-35-053-2,matched,439440.62294351775,4722235.079533251,1.0,1
773,1,1,1.0,K-35-053-2,matched,449906.16078212595,4707599.247213346,1.0,1
774,1,1,0.3,K-35-053-2,matched,448219.78087823035,4715374.164510781,1.0,1
775,1,1,0.4,K-35-053-2,matched,447706.2680123909,4715159.509369117,1.0,1
776,1,1,1.0,K-35-053-2,matched,447842.5772850233,4715159.856054212,1.0,1
777,1,1,1.0,K-35-053-2,matched,445845.23450633074,4718327.491100452,1.0,1
778,1,1,1.0,K-35-053-2,matched,448781.0304455913,4706085.038586205,1.0,1
779,1,1,1.0,K-35-053-2,matched,455834.1996884456,4722711.593130761,1.0,1
780,1,1,1.0,K-35-053-2,matched,448366.2565574099,4715823.1234649075,1.0,1
781,1,1,1.0,K-35-053-2,matched,451818.92812485364,4709643.079707268,1.0,1
782,1,1,0.95,K-35-053-2,matched,454352.61280135525,4708626.521013352,1.0,1
783,1,1,0.85,K-35-053-2,matched,452850.6849510008,4720260.916342099,1.0,1
784,1,1,1.0,K-35-053-2,matched,445879.4195733387,4721395.723420355,1.0,1
785,1,1,1.0,K-35-053-2,matched,455465.0232116747,4713785.8258935865,1.0,1
786,1,1,1.0,K-35-053-2,matched,455419.3540284684,4709606.2510115225,1.0,1
787,1,1,0.95,K-35-053-2,matched,449204.81640606426,4720537.104113239,1.0,1
788,1,1,0.95,K-35-053-2,matched,449826.43273367576,4719791.332647713,1.0,1
789,1,1,1.0,K-35-053-2,matched,441699.45846253133,4722369.985557424,1.0,1
790,1,1,0.75,K-35-053-2,matched,455248.0319051156,4719068.723161835,1.0,1
791,1,1,0.2,K-35-053-2,matched,449100.86882455426,4722273.414849185,1.0,1
792,1,1,0.95,K-35-053-2,matched,448723.59176745027,4721629.951249623,1.0,1
793,1,1,0.95,K-35-053-2,matched,448614.18636491813,4720834.541693373,1.0,1
794,1,1,1.0,K-35-053-2,matched,452891.3875389575,4717359.159064778,1.0,1
795,1,1,1.0,K-35-053-2,matched,457072.1371603929,4723451.7892123815,1.0,1
796,1,1,0.95,K-35-053-2,matched,457224.9673786776,4722703.17165994,1.0,1
797,1,1,1.0,K-35-053-2,matched,447481.8988769175,4706339.071098493,1.0,1
798,1,1,0.4,K-35-053-2,matched,447430.14196890255,4706084.800532321,1.0,1
799,1,1,0.7,K-35-053-2,matched,457768.81929435086,4712041.381533257,1.0,1
800,1,1,1.0,K-35-053-2,matched,458234.9847671984,4711789.779523875,1.0,1
801,1,1,0.85,K-35-053-2,matched,458475.2903029248,4711440.447427546,1.0,1
802,1,1,1.0,K-35-053-2,matched,457000.6575696239,4711102.7045901725,1.0,1
803,1,1,0.95,K-35-053-2,matched,440978.70365351153,4707002.895912628,1.0,1
804,1,1,0.95,K-35-053-2,matched,453555.93991169357,4706662.222238316,1.0,1
805,1,1,1.0,K-35-053-2,matched,453556.6539965477,4706445.743514163,1.0,1
806,1,1,0.85,K-35-053-2,matched,441103.09241154254,4710091.974772058,1.0,1
807,1,1,0.85,K-35-053-2,matched,455424.7322398086,4718487.936033957,1.0,1
808,1,1,0.85,K-35-053-2,matched,458325.3046649431,4715199.239850734,1.0,1
809,1,1,0.85,K-35-053-2,matched,457707.41362037597,4708591.750000675,1.0,1
810,1,1,0.95,K-35-053-2,matched,457728.8768868166,4708504.998960359,1.0,1
811,1,1,0.2,K-35-053-2,matched,457813.026543877,4708420.868245125,1.0,1
812,1,1,0.2,K-35-053-2,matched,457677.9146319094,4708238.651865163,1.0,1
813,1,1,1.0,K-35-053-2,matched,458324.9278545949,4707858.741382942,1.0,1
814,1,1,1.0,K-35-053-2,matched,453164.72458422533,4716262.800541065,1.0,1
815,1,1,0.95,K-35-053-2,matched,452907.62137259694,4716117.670896498,1.0,1
816,1,1,1.0,K-35-053-2,matched,454362.5645335465,4715056.186890127,1.0,1
817,1,1,1.0,K-35-053-2,matched,450294.29888224334,4718248.309821738,1.0,1
818,1,1,0.75,K-35-053-2,matched,457516.1560420785,4710352.4260347765,1.0,1
819,1,1,0.4,K-35-053-2,matched,457259.4046527676,4710159.704872675,1.0,1
820,1,1,0.85,K-35-053-2,matched,457253.14362367714,4710061.62265233,1.0,1
821,1,1,0.95,K-35-053-2,matched,457524.24519198405,4710039.491467927,1.0,1
822,1,1,1.0,K-35-053-2,matched,457968.09866794536,4709921.201727599,1.0,1
823,1,1,0.95,K-35-053-2,matched,458316.31692397234,4709889.13521329,1.0,1
824,1,1,0.2,K-35-053-2,matched,457478.14733130526,4709803.102939559,1.0,1
825,1,1,1.0,K-35-053-2,matched,455196.7582757495,4708564.735176803,1.0,1
826,1,1,1.0,K-35-053-2,matched,455702.8296708409,4708529.562438136,1.0,1
827,1,1,1.0,K-35-053-2,matched,455388.0689004384,4708081.253217075,1.0,1
828,1,1,1.0,K-35-053-2,matched,456118.76213903364,4708226.9896612875,1.0,1
829,1,1,1.0,K-35-053-2,matched,452964.8017877461,4707806.285437363,1.0,1
830,1,1,1.0,K-35-053-2,matched,452946.973153167,4707714.566511281,1.0,1
831,1,1,1.0,K-35-053-2,matched,442199.64389082574,4717988.8436881695,1.0,1
832,1,1,0.75,K-35-053-2,matched,457460.46404136735,4712324.316429138,1.0,1
833,1,1,0.85,K-35-053-2,matched,458767.33042573975,4711608.598242933,1.0,1
834,1,1,0.95,K-35-053-2,matched,441074.3058001591,4714288.781095715,1.0,1
835,1,1,1.0,K-35-053-2,matched,457755.2621256884,4717551.384300088,1.0,1
836,1,1,0.4,K-35-053-2,matched,444459.36207974044,4723874.30032487,1.0,1
837,1,1,0.85,K-35-053-2,matched,455042.247272142,4719344.055262609,1.0,1
838,1,1,0.85,K-35-053-2,matched,455048.597037698,4719071.803548881,1.0,1
839,1,1,0.2,K-35-053-2,matched,448461.6628990855,4716559.253660394,1.0,1
840,1,1,1.0,K-35-053-2,matched,447928.08333704685,4716498.638241067,1.0,1
841,1,1,0.3,K-35-053-2,matched,447547.07271093363,4716186.436608924,1.0,1
842,1,1,0.15,K-35-053-2,matched,448123.23898587027,4715904.798359255,1.0,1
843,1,1,1.0,K-35-053-2,matched,453807.41675493796,4707117.765524794,1.0,1
844,1,1,0.95,K-35-053-2,matched,453837.60546803236,4706456.087548429,1.0,1
845,1,1,1.0,K-35-053-2,matched,450653.1958059728,4711263.381244602,1.0,1
846,1,1,1.0,K-35-053-2,matched,455939.16996612493,4711888.353665505,1.0,1
847,1,1,1.0,K-35-053-2,matched,456646.5888881805,4711905.009207779,1.0,1
848,1,1,1.0,K-35-053-2,matched,455762.267198815,4711730.636347597,1.0,1
849,1,1,1.0,K-35-053-2,matched,456059.22909982974,4711545.557992789,1.0,1
850,1,1,1.0,K-35-053-2,matched,455322.3609903133,4711137.917279091,1.0,1
851,1,1,1.0,K-35-053-2,matched,445056.7886204083,4718641.284781987,1.0,1
852,1,1,0.95,K-35-053-2,matched,446479.73204651545,4706889.663224384,1.0,1
853,1,0,0.0,K-35-053-2,student_only,457106.9342032083,4722707.350274209,1.0,1
854,1,0,0.0,K-35-053-2,student_only,441972.87118251517,4722319.878607747,1.0,1
855,1,0,0.0,K-35-053-2,student_only,450721.1861288926,4720105.438674133,1.0,1
856,1,0,0.0,K-35-053-2,student_only,445216.50475287763,4719872.442068447,1.0,1
857,1,0,0.0,K-35-053-2,student_only,455426.99364867416,4719050.122521153,1.0,1
858,1,0,0.0,K-35-053-2,student_only,443193.8745697344,4717097.828409016,1.0,1
859,1,0,0.0,K-35-053-2,student_only,443520.79399496526,4717276.181605887,1.0,1
860,1,0,0.0,K-35-053-2,student_only,448382.9486813687,4716333.1343716625,1.0,1
861,1,0,0.0,K-35-053-2,student_only,448488.93789892434,4716993.490241939,1.0,1
862,1,0,0.0,K-35-053-2,student_only,458086.562331857,4713178.376615075,1.0,1
863,1,0,0.0,K-35-053-2,student_only,457184.2266738853,4712465.316052424,1.0,1
864,1,0,0.0,K-35-053-2,student_only,455410.8708238561,4711035.4503997825,1.0,1
865,1,0,0.0,K-35-053-2,student_only,455439.50753443915,4710950.306717142,1.0,1
866,1,0,0.0,K-35-053-2,student_only,455843.4466057735,4710979.579480858,1.0,1
867,1,0,0.0,K-35-053-2,student_only,457019.36038722226,4711189.0435814615,1.0,1
868,1,0,0.0,K-35-053-2,student_only,457674.58036539744,4711930.971355112,1.0,1
869,1,0,0.0,K-35-053-2,student_only,452269.5311010977,4709388.14109411,1.0,1
870,1,0,0.0,K-35-053-2,student_only,457077.9998330924,4709839.141541959,1.0,1
871,1,0,0.0,K-35-053-2,student_only,455434.6518689365,4708799.572239172,1.0,1
872,1,0,0.0,K-35-053-2,student_only,448144.89506742003,4708351.059761294,1.0,1
873,1,0,0.0,K-35-053-2,student_only,443312.83764951566,4708513.9950933885,1.0,1
874,1,0,0.0,K-35-053-2,student_only,453270.9992124035,4707301.6978232255,1.0,1
875,1,0,0.0,K-35-053-2,student_only,454596.66035663884,4707389.984696741,1.0,1
876,1,0,0.0,K-35-053-2,student_only,456855.6780326061,4707892.534172712,1.0,1
877,1,0,0.0,K-35-053-2,student_only,453732.48460203886,4706724.449098925,1.0,1
878,1,0,0.0,K-35-053-2,student_only,447204.2381537972,4706389.4925551675,1.0,1
879,1,0,0.0,K-35-053-2,student_only,445986.29546192806,4706527.033509243,1.0,1
880,1,0,0.0,K-35-053-2,student_only,445778.29174112127,4706562.009972038,1.0,1
881,1,0,0.0,K-35-053-2,student_only,445747.8180386682,4706706.20082189,1.0,1
882,1,0,0.0,K-35-053-2,student_only,445603.2904368426,4706741.401431162,1.0,1
883,1,0,0.0,K-35-053-2,student_only,453000.36627108126,4705660.992892751,1.0,1
884,1,0,0.0,K-35-053-2,student_only,452277.6745159971,4707832.474211996,1.0,1
885,0,1,0.2,K-35-053-2,vlm_only,443752.76711109636,4712111.6259284625,0.22691377667123858,0
886,0,1,0.75,K-35-053-2,vlm_only,445849.8365858305,4707898.745484107,0.22691377667123858,0
887,0,1,0.95,K-35-053-2,vlm_only,454641.93951754185,4707157.996208347,0.22691377667123858,0
888,0,1,0.2,K-35-053-2,vlm_only,456374.5347529122,4709867.836037571,0.22691377667123858,0
889,0,1,0.15,K-35-053-2,vlm_only,440069.1032247297,4719302.419218075,0.22691377667123858,0
890,0,1,0.85,K-35-053-2,vlm_only,455840.31747202005,4708048.6391907325,0.22691377667123858,0
891,0,1,0.85,K-35-053-2,vlm_only,457770.7204287829,4712063.668776312,0.22691377667123858,0
892,0,1,0.2,K-35-053-2,vlm_only,458592.70607580873,4718685.9799322905,0.22691377667123858,0
893,0,1,0.85,K-35-053-2,vlm_only,458610.1296211407,4715279.573404026,0.22691377667123858,0
894,0,1,1.0,K-35-053-2,vlm_only,439577.2736348839,4706522.830573336,0.22691377667123858,0
895,0,1,0.95,K-35-053-2,vlm_only,451576.48914985405,4711404.4581585815,0.22691377667123858,0
896,0,1,0.2,K-35-053-2,vlm_only,443837.58187054563,4715951.757433905,0.22691377667123858,0
897,0,1,0.2,K-35-053-2,vlm_only,444867.49453624245,4715057.009471849,0.22691377667123858,0
898,1,1,0.95,K-35-053-4_Boyadzhik,matched,438349.1411444218,4699570.833383331,1.0,1
899,1,1,1.0,K-35-053-4_Boyadzhik,matched,439616.8274377717,4693914.250354496,1.0,1
900,1,1,1.0,K-35-053-4_Boyadzhik,matched,444507.74235884845,4693679.630434995,1.0,1
901,1,1,1.0,K-35-053-4_Boyadzhik,matched,445702.6352171173,4704909.497320932,1.0,1
902,1,1,1.0,K-35-053-4_Boyadzhik,matched,445679.51628192293,4704640.455705136,1.0,1
903,1,1,1.0,K-35-053-4_Boyadzhik,matched,445613.4763297965,4704430.186852619,1.0,1
904,1,1,0.95,K-35-053-4_Boyadzhik,matched,439260.65252174385,4692838.742559844,1.0,1
905,1,1,0.4,K-35-053-4_Boyadzhik,matched,439886.1330611768,4698104.157908142,1.0,1
906,1,1,1.0,K-35-053-4_Boyadzhik,matched,445736.52688821394,4699387.093940534,1.0,1
907,1,1,0.95,K-35-053-4_Boyadzhik,matched,438345.2748718391,4691532.132655701,1.0,1
908,1,1,0.95,K-35-053-4_Boyadzhik,matched,438454.8077047551,4691396.976705577,1.0,1
909,1,1,1.0,K-35-053-4_Boyadzhik,matched,438768.82757203456,4690848.282175298,1.0,1
910,1,1,1.0,K-35-053-4_Boyadzhik,matched,446343.75747882517,4696355.780006649,1.0,1
911,1,1,0.95,K-35-053-4_Boyadzhik,matched,447918.6870650194,4694411.175783887,1.0,1
912,1,1,0.95,K-35-053-4_Boyadzhik,matched,448769.7831755721,4697564.314081619,1.0,1
913,1,1,1.0,K-35-053-4_Boyadzhik,matched,444311.63227615133,4700541.775077913,1.0,1
914,1,1,1.0,K-35-053-4_Boyadzhik,matched,438404.19418215443,4689584.090340631,1.0,1
915,1,1,0.95,K-35-053-4_Boyadzhik,matched,438872.4354274232,4689491.738974056,1.0,1
916,1,1,0.85,K-35-053-4_Boyadzhik,matched,438849.3537896995,4688844.511240512,1.0,1
917,1,1,1.0,K-35-053-4_Boyadzhik,matched,439850.38373378647,4688755.767441603,1.0,1
918,1,1,1.0,K-35-053-4_Boyadzhik,matched,445481.87442300835,4697802.762845666,1.0,1
919,1,1,0.85,K-35-053-4_Boyadzhik,matched,445713.400974182,4697156.885716426,1.0,1
920,1,1,1.0,K-35-053-4_Boyadzhik,matched,450708.4638931617,4689687.880480561,1.0,1
921,1,1,0.95,K-35-053-4_Boyadzhik,matched,450221.2407903373,4689219.817191324,1.0,1
922,1,1,0.85,K-35-053-4_Boyadzhik,matched,448104.4431152082,4698035.579904932,1.0,1
923,1,1,1.0,K-35-053-4_Boyadzhik,matched,456664.86851413,4693698.1181258345,1.0,1
924,1,1,0.2,K-35-053-4_Boyadzhik,matched,446658.97286863957,4690844.321591227,1.0,1
925,1,1,0.85,K-35-053-4_Boyadzhik,matched,450608.74930748733,4688302.123175511,1.0,1
926,1,1,0.2,K-35-053-4_Boyadzhik,matched,450142.1713444633,4687612.466698918,1.0,1
927,1,1,0.4,K-35-053-4_Boyadzhik,matched,450173.22886777,4687470.058098429,1.0,1
928,1,1,0.85,K-35-053-4_Boyadzhik,matched,450723.4063185572,4687362.070880006,1.0,1
929,1,1,0.95,K-35-053-4_Boyadzhik,matched,450236.2423357887,4698394.874208751,1.0,1
930,1,1,1.0,K-35-053-4_Boyadzhik,matched,454679.89106895274,4704635.011568644,1.0,1
931,1,1,0.95,K-35-053-4_Boyadzhik,matched,453295.93994997966,4694704.482377265,1.0,1
932,1,1,1.0,K-35-053-4_Boyadzhik,matched,455163.65951585415,4695565.045410147,1.0,1
933,1,1,1.0,K-35-053-4_Boyadzhik,matched,440138.6429577547,4703283.287159634,1.0,1
934,1,1,0.4,K-35-053-4_Boyadzhik,matched,444146.7889098669,4687529.549141244,1.0,1
935,1,1,0.95,K-35-053-4_Boyadzhik,matched,441328.6328831956,4701065.065522754,1.0,1
936,1,1,1.0,K-35-053-4_Boyadzhik,matched,440569.5256278339,4700486.016404514,1.0,1
937,1,1,0.85,K-35-053-4_Boyadzhik,matched,456788.77084578335,4704838.987383164,1.0,1
938,1,1,0.95,K-35-053-4_Boyadzhik,matched,453946.2402638912,4689708.033608832,1.0,1
939,1,1,0.85,K-35-053-4_Boyadzhik,matched,453975.5353724581,4688930.438264575,1.0,1
940,1,1,1.0,K-35-053-4_Boyadzhik,matched,454142.9038388546,4688916.682985274,1.0,1
941,1,1,1.0,K-35-053-4_Boyadzhik,matched,447915.0234681743,4691157.729329465,1.0,1
942,1,1,0.95,K-35-053-4_Boyadzhik,matched,447628.84275261196,4691051.420173112,1.0,1
943,1,1,1.0,K-35-053-4_Boyadzhik,matched,446937.0944240481,4690880.827554668,1.0,1
944,1,1,0.4,K-35-053-4_Boyadzhik,matched,446871.1840588985,4690727.166405088,1.0,1
945,1,1,0.75,K-35-053-4_Boyadzhik,matched,458294.74778053374,4696653.216100616,1.0,1
946,1,1,0.85,K-35-053-4_Boyadzhik,matched,458600.0349316724,4696003.934553589,1.0,1
947,1,1,1.0,K-35-053-4_Boyadzhik,matched,440037.6374339636,4704549.149243077,1.0,1
948,1,1,0.95,K-35-053-4_Boyadzhik,matched,441503.5068294547,4698156.776753702,1.0,1
949,1,1,0.2,K-35-053-4_Boyadzhik,matched,450856.6518363638,4703838.691380363,1.0,1
950,1,1,0.85,K-35-053-4_Boyadzhik,matched,442825.18848789076,4692875.358959821,1.0,1
951,1,1,1.0,K-35-053-4_Boyadzhik,matched,457419.6764105171,4690335.745088367,1.0,1
952,1,1,0.95,K-35-053-4_Boyadzhik,matched,442095.55431973987,4697079.155092441,1.0,1
953,1,1,0.95,K-35-053-4_Boyadzhik,matched,452625.79158819007,4692541.8820167,1.0,1
954,1,1,0.95,K-35-053-4_Boyadzhik,matched,455472.23511416966,4704417.6651730025,1.0,1
955,1,1,1.0,K-35-053-4_Boyadzhik,matched,457611.9396734784,4700139.498115067,1.0,1
956,1,1,0.4,K-35-053-4_Boyadzhik,matched,450975.20333416486,4703047.635903137,1.0,1
957,1,1,0.15,K-35-053-4_Boyadzhik,matched,451223.9540759382,4702916.706195273,1.0,1
958,1,1,1.0,K-35-053-4_Boyadzhik,matched,451388.36843842745,4702867.310651694,1.0,1
959,1,1,0.75,K-35-053-4_Boyadzhik,matched,451301.09367560147,4702701.888712399,1.0,1
960,1,1,1.0,K-35-053-4_Boyadzhik,matched,440628.89233207726,4694172.964878709,1.0,1
961,1,1,1.0,K-35-053-4_Boyadzhik,matched,447711.13270304765,4688350.96540397,1.0,1
962,1,1,1.0,K-35-053-4_Boyadzhik,matched,447856.2443563801,4688268.756307695,1.0,1
963,1,1,1.0,K-35-053-4_Boyadzhik,matched,446714.37502569356,4687938.379273226,1.0,1
964,1,1,0.95,K-35-053-4_Boyadzhik,matched,446844.63954911975,4687600.543458435,1.0,1
965,1,1,1.0,K-35-053-4_Boyadzhik,matched,440579.4294843428,4699442.048902162,1.0,1
966,1,1,0.95,K-35-053-4_Boyadzhik,matched,440754.88970383396,4698797.8942828365,1.0,1
967,1,1,1.0,K-35-053-4_Boyadzhik,matched,445291.2893516435,4688902.8618108835,1.0,1
968,1,1,0.95,K-35-053-4_Boyadzhik,matched,446190.82079418405,4688710.723253102,1.0,1
969,1,1,1.0,K-35-053-4_Boyadzhik,matched,444969.26654236554,4688537.784713776,1.0,1
970,1,1,1.0,K-35-053-4_Boyadzhik,matched,438287.56189178285,4701023.785887978,1.0,1
971,1,1,1.0,K-35-053-4_Boyadzhik,matched,440534.566441482,4689080.060167638,1.0,1
972,1,1,0.3,K-35-053-4_Boyadzhik,matched,442984.5844240067,4700484.84786559,1.0,1
973,1,1,0.4,K-35-053-4_Boyadzhik,matched,452403.2588617305,4699164.146083497,1.0,1
974,1,1,1.0,K-35-053-4_Boyadzhik,matched,452326.1580662084,4704655.892601171,1.0,1
975,1,1,0.15,K-35-053-4_Boyadzhik,matched,452495.6773246293,4704596.03614536,1.0,1
976,1,1,0.85,K-35-053-4_Boyadzhik,matched,443108.3665379144,4688256.429992206,1.0,1
977,1,0,0.0,K-35-053-4_Boyadzhik,student_only,443103.90460441646,4705414.25264194,1.0,1
978,1,0,0.0,K-35-053-4_Boyadzhik,student_only,443771.8159953791,4704851.000503064,1.0,1
979,1,0,0.0,K-35-053-4_Boyadzhik,student_only,445086.31820923137,4704716.4777313555,1.0,1
980,1,0,0.0,K-35-053-4_Boyadzhik,student_only,449705.5602085842,4704370.699262992,1.0,1
981,1,0,0.0,K-35-053-4_Boyadzhik,student_only,450840.43738975,4703686.219675794,1.0,1
982,1,0,0.0,K-35-053-4_Boyadzhik,student_only,440050.78138559207,4703905.319098131,1.0,1
983,1,0,0.0,K-35-053-4_Boyadzhik,student_only,452423.1969689485,4699160.463474449,1.0,1
984,1,0,0.0,K-35-053-4_Boyadzhik,student_only,457763.78175071033,4699009.456901777,1.0,1
985,1,0,0.0,K-35-053-4_Boyadzhik,student_only,446343.6222857721,4696349.960109035,1.0,1
986,1,0,0.0,K-35-053-4_Boyadzhik,student_only,447746.04558931815,4691223.263704913,1.0,1
987,1,0,0.0,K-35-053-4_Boyadzhik,student_only,450064.3863496705,4692499.746922039,1.0,1
988,1,0,0.0,K-35-053-4_Boyadzhik,student_only,450344.53960997594,4689139.359354678,1.0,1
989,1,0,0.0,K-35-053-4_Boyadzhik,student_only,438151.613903768,4690661.597047393,1.0,1
