condition_id,run_id,label,stratum_id,corpus,reference,buffer_m,frame_id,n_tiles,n_refs,is_primary_buffer,geometry,tile_px,overlap_px,stride_px,geometry_basis,modality,thinking,temperature,model_used,architecture,aggregation,proposer_pool,K,N,prob_t,min_votes,verified,verifier_variant,basis,F1,F1_CI_lo,F1_CI_hi,ci_method,ci_unreliable,precision,recall,MCC,sensitivity,specificity,tile_TP,tile_TN,tile_FP,tile_FN,n_detections,cost_usd,cost_basis,metrics_source,eval_path,detections_path,reference_path,reference_basis,reference_consumed_path,notes
n1-outstanding-384::image-t0-consensus-3of3,n1-outstanding-384,image-t0-consensus-3of3,4-map-gs|curator|45m|era-2-487,4-map-gs,curator,45,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.0,gemini-3-flash-preview,consensus,consensus,image-t0,3,3,,3,false,,,0.7189,0.6819,0.7556,BCa,false,0.5911,0.9172,0.2197,0.8734,0.3101,200,80,178,29,675,11.905112,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t0/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t0/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t0-consensus-3of3,n1-outstanding-384,image-t0-consensus-3of3,4-map-gs|curator|50m|era-2-487,4-map-gs,curator,50,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.0,gemini-3-flash-preview,consensus,consensus,image-t0,3,3,,3,false,,,0.7189,0.6819,0.7556,BCa,false,0.5911,0.9172,0.2197,0.8734,0.3101,200,80,178,29,675,11.905112,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t0/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t0/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t0-consensus-3of3,n1-outstanding-384,image-t0-consensus-3of3,4-map-gs|curator|75m|era-2-487,4-map-gs,curator,75,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.0,gemini-3-flash-preview,consensus,consensus,image-t0,3,3,,3,false,,,0.7243,0.6871,0.7599,BCa,false,0.5956,0.9241,0.2197,0.8734,0.3101,200,80,178,29,675,11.905112,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t0/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t0/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t0-consensus-3of3,n1-outstanding-384,image-t0-consensus-3of3,4-map-gs|curator|100m|era-2-487,4-map-gs,curator,100,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.0,gemini-3-flash-preview,consensus,consensus,image-t0,3,3,,3,false,,,0.7279,0.6911,0.7637,BCa,false,0.5985,0.9287,0.2197,0.8734,0.3101,200,80,178,29,675,11.905112,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t0/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t0/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t0-consensus-3of3,n1-outstanding-384,image-t0-consensus-3of3,4-map-gs|curator|125m|era-2-487,4-map-gs,curator,125,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.0,gemini-3-flash-preview,consensus,consensus,image-t0,3,3,,3,false,,,0.7315,0.6947,0.7672,BCa,false,0.6015,0.9333,0.2197,0.8734,0.3101,200,80,178,29,675,11.905112,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t0/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t0/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t0-consensus-3of3,n1-outstanding-384,image-t0-consensus-3of3,4-map-gs|curator|150m|era-2-487,4-map-gs,curator,150,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.0,gemini-3-flash-preview,consensus,consensus,image-t0,3,3,,3,false,,,0.7315,0.6947,0.7672,BCa,false,0.6015,0.9333,0.2197,0.8734,0.3101,200,80,178,29,675,11.905112,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t0/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t0/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|5m|era-2-487,4-map-gs,curator,5,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.1379,0.1094,0.1712,BCa,false,0.1059,0.1977,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|10m|era-2-487,4-map-gs,curator,10,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.3833,0.3386,0.4295,BCa,false,0.2943,0.5494,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|15m|era-2-487,4-map-gs,curator,15,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.5229,0.4802,0.5683,BCa,false,0.4015,0.7494,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,487,569,true,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.5822,0.5395,0.627,BCa,false,0.447,0.8345,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|25m|era-2-487,4-map-gs,curator,25,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6159,0.5759,0.658,BCa,false,0.4729,0.8828,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|30m|era-2-487,4-map-gs,curator,30,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6399,0.5997,0.6805,BCa,false,0.4914,0.9172,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|35m|era-2-487,4-map-gs,curator,35,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6415,0.6013,0.6824,BCa,false,0.4926,0.9195,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|40m|era-2-487,4-map-gs,curator,40,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6464,0.6061,0.6865,BCa,false,0.4963,0.9264,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|45m|era-2-487,4-map-gs,curator,45,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6496,0.6094,0.6902,BCa,false,0.4988,0.931,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|50m|era-2-487,4-map-gs,curator,50,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6544,0.6143,0.6937,BCa,false,0.5025,0.9379,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|75m|era-2-487,4-map-gs,curator,75,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6592,0.6191,0.6985,BCa,false,0.5062,0.9448,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|100m|era-2-487,4-map-gs,curator,100,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.6624,0.6224,0.7022,BCa,false,0.5086,0.9494,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|125m|era-2-487,4-map-gs,curator,125,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.664,0.6239,0.7035,BCa,false,0.5099,0.9517,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-1of3,n1-outstanding-384,image-t03-consensus-1of3,4-map-gs|curator|150m|era-2-487,4-map-gs,curator,150,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,1,false,,,0.664,0.6239,0.7035,BCa,false,0.5099,0.9517,0.1689,0.8777,0.2558,201,66,192,28,812,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t1/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t1.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|5m|era-2-487,4-map-gs,curator,5,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.1529,0.121,0.1898,BCa,false,0.1265,0.1931,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|10m|era-2-487,4-map-gs,curator,10,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.4186,0.3711,0.4676,BCa,false,0.3464,0.5287,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|15m|era-2-487,4-map-gs,curator,15,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.5751,0.5307,0.621,BCa,false,0.4759,0.7264,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|20m|era-2-487,4-map-gs,curator,20,era-2-487,487,569,true,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.6424,0.6002,0.6843,BCa,false,0.5316,0.8115,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|25m|era-2-487,4-map-gs,curator,25,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.677,0.6379,0.7164,BCa,false,0.5602,0.8552,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|30m|era-2-487,4-map-gs,curator,30,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.7061,0.6673,0.7447,BCa,false,0.5843,0.892,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|35m|era-2-487,4-map-gs,curator,35,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.7116,0.674,0.7492,BCa,false,0.5889,0.8989,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|40m|era-2-487,4-map-gs,curator,40,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.717,0.68,0.7541,BCa,false,0.5934,0.9057,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|45m|era-2-487,4-map-gs,curator,45,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.7207,0.6832,0.7579,BCa,false,0.5964,0.9103,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|50m|era-2-487,4-map-gs,curator,50,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.7261,0.6894,0.7622,BCa,false,0.6009,0.9172,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|75m|era-2-487,4-map-gs,curator,75,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.7316,0.6949,0.7677,BCa,false,0.6054,0.9241,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|100m|era-2-487,4-map-gs,curator,100,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.7352,0.6983,0.7716,BCa,false,0.6084,0.9287,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|125m|era-2-487,4-map-gs,curator,125,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.737,0.7003,0.7731,BCa,false,0.6099,0.931,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-2of3,n1-outstanding-384,image-t03-consensus-2of3,4-map-gs|curator|150m|era-2-487,4-map-gs,curator,150,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,2,false,,,0.737,0.7003,0.7731,BCa,false,0.6099,0.931,0.2216,0.869,0.3178,199,82,176,30,664,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t2/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t2.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-3of3,n1-outstanding-384,image-t03-consensus-3of3,4-map-gs|curator|5m|era-2-487,4-map-gs,curator,5,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,3,false,,,0.1637,0.1306,0.2008,BCa,false,0.1446,0.1885,0.3489,0.8472,0.4806,194,124,134,35,567,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
n1-outstanding-384::image-t03-consensus-3of3,n1-outstanding-384,image-t03-consensus-3of3,4-map-gs|curator|10m|era-2-487,4-map-gs,curator,10,era-2-487,487,569,false,,384,,,run-facts-tile-size,image,minimal,0.3,gemini-3-flash-preview,consensus,consensus,image-t03,3,3,,3,false,,,0.4491,0.3996,0.499,BCa,false,0.3968,0.5172,0.3489,0.8472,0.4806,194,124,134,35,567,11.906744,runner-estimator (passes-manifest cost_usd; sum over N=3 proposer passes; NOT the § 8 audited basis),conditions-manifest,results/rescore-2026-05-31/n1-outstanding-384/image-t03/consensus/consensus_t3/evaluation.json,outputs/h11/n1-outstanding-384/image-t03/consensus/consensus_t3.geojson,inputs/vectors/references/mounds-reference.geojson,eval-ground-truth,,
