item_id,student_label,vlm_label,vlm_probability,map_name,category,x,y,posterior_p_true,latent_truth
994,1,1,0.2,K-35-053-4_Boyadzhik,matched,450064.3863496705,4692499.746922039,1.0,1
995,1,1,1.0,K-35-053-4_Boyadzhik,matched,448104.4431152082,4698035.579904932,1.0,1
996,1,1,0.95,K-35-053-4_Boyadzhik,matched,453295.93994997966,4694704.482377265,1.0,1
997,1,1,1.0,K-35-053-4_Boyadzhik,matched,450708.4638931617,4689687.880480561,1.0,1
998,1,1,1.0,K-35-053-4_Boyadzhik,matched,450221.2407903373,4689219.817191324,1.0,1
999,1,1,1.0,K-35-053-4_Boyadzhik,matched,450344.53960997594,4689139.359354678,1.0,1
1000,1,1,1.0,K-35-053-4_Boyadzhik,matched,452403.2588617305,4699164.146083497,1.0,1
1001,1,1,0.85,K-35-053-4_Boyadzhik,matched,450236.2423357887,4698394.874208751,1.0,1
1002,1,1,1.0,K-35-053-4_Boyadzhik,matched,450608.74930748733,4688302.123175511,1.0,1
1003,1,1,1.0,K-35-053-4_Boyadzhik,matched,452625.79158819007,4692541.8820167,1.0,1
1004,1,1,1.0,K-35-053-4_Boyadzhik,matched,453975.5353724581,4688930.438264575,1.0,1
1005,1,1,1.0,K-35-053-4_Boyadzhik,matched,454142.9038388546,4688916.682985274,1.0,1
1006,1,1,1.0,K-35-053-4_Boyadzhik,matched,452326.1580662084,4704655.892601171,1.0,1
1007,1,1,0.85,K-35-053-4_Boyadzhik,matched,452495.6773246293,4704596.03614536,1.0,1
1008,1,1,0.95,K-35-053-4_Boyadzhik,matched,454679.89106895274,4704635.011568644,1.0,1
1009,1,1,0.95,K-35-053-4_Boyadzhik,matched,456788.77084578335,4704838.987383164,1.0,1
1010,1,1,0.95,K-35-053-4_Boyadzhik,matched,455472.23511416966,4704417.6651730025,1.0,1
1011,1,1,1.0,K-35-053-4_Boyadzhik,matched,456664.86851413,4693698.1181258345,1.0,1
1012,1,1,1.0,K-35-053-4_Boyadzhik,matched,440579.4294843428,4699442.048902162,1.0,1
1013,1,1,1.0,K-35-053-4_Boyadzhik,matched,440754.88970383396,4698797.8942828365,1.0,1
1014,1,1,1.0,K-35-053-4_Boyadzhik,matched,455163.65951585415,4695565.045410147,1.0,1
1015,1,1,0.95,K-35-053-4_Boyadzhik,matched,440037.6374339636,4704549.149243077,1.0,1
1016,1,1,0.85,K-35-053-4_Boyadzhik,matched,440050.78138559207,4703905.319098131,1.0,1
1017,1,1,0.95,K-35-053-4_Boyadzhik,matched,441328.6328831956,4701065.065522754,1.0,1
1018,1,1,1.0,K-35-053-4_Boyadzhik,matched,440138.6429577547,4703283.287159634,1.0,1
1019,1,1,0.95,K-35-053-4_Boyadzhik,matched,440534.566441482,4689080.060167638,1.0,1
1020,1,1,0.95,K-35-053-4_Boyadzhik,matched,457419.6764105171,4690335.745088367,1.0,1
1021,1,1,1.0,K-35-053-4_Boyadzhik,matched,457611.9396734784,4700139.498115067,1.0,1
1022,1,1,0.85,K-35-053-4_Boyadzhik,matched,458294.74778053374,4696653.216100616,1.0,1
1023,1,1,0.4,K-35-053-4_Boyadzhik,matched,440628.89233207726,4694172.964878709,1.0,1
1024,1,1,0.85,K-35-053-4_Boyadzhik,matched,458600.0349316724,4696003.934553589,1.0,1
1025,1,1,0.95,K-35-053-4_Boyadzhik,matched,442825.18848789076,4692875.358959821,1.0,1
1026,1,1,1.0,K-35-053-4_Boyadzhik,matched,442095.55431973987,4697079.155092441,1.0,1
1027,1,1,0.95,K-35-053-4_Boyadzhik,matched,447918.6870650194,4694411.175783887,1.0,1
1028,1,1,0.85,K-35-053-4_Boyadzhik,matched,443103.90460441646,4705414.25264194,1.0,1
1029,1,1,1.0,K-35-053-4_Boyadzhik,matched,443108.3665379144,4688256.429992206,1.0,1
1030,1,1,0.7,K-35-053-4_Boyadzhik,matched,450856.6518363638,4703838.691380363,1.0,1
1031,1,1,0.85,K-35-053-4_Boyadzhik,matched,451301.09367560147,4702701.888712399,1.0,1
1032,1,1,0.4,K-35-053-4_Boyadzhik,matched,445291.2893516435,4688902.8618108835,1.0,1
1033,1,1,0.95,K-35-053-4_Boyadzhik,matched,446190.82079418405,4688710.723253102,1.0,1
1034,1,1,0.7,K-35-053-4_Boyadzhik,matched,438454.8077047551,4691396.976705577,1.0,1
1035,1,1,1.0,K-35-053-4_Boyadzhik,matched,446343.75747882517,4696355.780006649,1.0,1
1036,1,1,0.95,K-35-053-4_Boyadzhik,matched,450142.1713444633,4687612.466698918,1.0,1
1037,1,1,0.95,K-35-053-4_Boyadzhik,matched,440569.5256278339,4700486.016404514,1.0,1
1038,1,1,0.95,K-35-053-4_Boyadzhik,matched,441503.5068294547,4698156.776753702,1.0,1
1039,1,1,0.85,K-35-053-4_Boyadzhik,matched,450173.22886777,4687470.058098429,1.0,1
1040,1,1,0.95,K-35-053-4_Boyadzhik,matched,450723.4063185572,4687362.070880006,1.0,1
1041,1,1,0.95,K-35-053-4_Boyadzhik,matched,453946.2402638912,4689708.033608832,1.0,1
1042,1,0,0.0,K-35-053-4_Boyadzhik,student_only,445086.31820923137,4704716.4777313555,1.0,1
1043,1,0,0.0,K-35-053-4_Boyadzhik,student_only,451388.36843842745,4702867.310651694,1.0,1
1044,1,0,0.0,K-35-053-4_Boyadzhik,student_only,451223.9540759382,4702916.706195273,1.0,1
1045,1,0,0.0,K-35-053-4_Boyadzhik,student_only,450975.20333416486,4703047.635903137,1.0,1
1046,1,0,0.0,K-35-053-4_Boyadzhik,student_only,450840.43738975,4703686.219675794,1.0,1
1047,1,0,0.0,K-35-053-4_Boyadzhik,student_only,442984.5844240067,4700484.84786559,1.0,1
1048,1,0,0.0,K-35-053-4_Boyadzhik,student_only,452423.1969689485,4699160.463474449,1.0,1
1049,1,0,0.0,K-35-053-4_Boyadzhik,student_only,457763.78175071033,4699009.456901777,1.0,1
1050,1,0,0.0,K-35-053-4_Boyadzhik,student_only,446343.6222857721,4696349.960109035,1.0,1
1051,1,0,0.0,K-35-053-4_Boyadzhik,student_only,446937.0944240481,4690880.827554668,1.0,1
1052,1,0,0.0,K-35-053-4_Boyadzhik,student_only,438151.613903768,4690661.597047393,1.0,1
1053,1,0,0.0,K-35-053-4_Boyadzhik,student_only,438649.2062844294,4688952.268289544,1.0,1
1054,1,0,0.0,K-35-053-4_Boyadzhik,student_only,439850.38373378647,4688755.767441603,1.0,1
1055,1,0,0.0,K-35-053-4_Boyadzhik,student_only,439672.4721665293,4687166.88804601,1.0,1
1056,1,0,0.0,K-35-053-4_Boyadzhik,student_only,444754.0275959483,4688398.089716236,1.0,1
1057,1,0,0.0,K-35-053-4_Boyadzhik,student_only,445130.6607930922,4688679.491225371,1.0,1
1058,1,0,0.0,K-35-053-4_Boyadzhik,student_only,445103.9172800749,4688748.589704584,1.0,1
1059,1,0,0.0,K-35-053-4_Boyadzhik,student_only,445544.4493732798,4688626.2741132965,1.0,1
1060,1,0,0.0,K-35-053-4_Boyadzhik,student_only,446347.0183852125,4688205.9839339545,1.0,1
1061,1,0,0.0,K-35-053-4_Boyadzhik,student_only,450229.0446928656,4687398.015199273,1.0,1
1062,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,439683.09960020066,4686974.462093553,0.9999996377549936,1
1063,0,1,0.95,K-35-053-4_Boyadzhik,vlm_only,445020.5769202781,4688544.016665232,0.9999996377549936,1
1064,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,450040.6978114796,4695755.824969088,0.9999996377549936,1
1065,0,1,0.2,K-35-053-4_Boyadzhik,vlm_only,449471.354966192,4704399.14263041,0.9999996377549936,1
1066,0,1,0.75,K-35-053-4_Boyadzhik,vlm_only,446877.37126354367,4696478.617688641,0.9999996377549936,1
1067,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,450645.2215364243,4696998.765937169,0.9999996377549936,1
1068,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,455341.3977321744,4697354.041035663,0.9999996377549936,1
1069,0,1,0.95,K-35-053-4_Boyadzhik,vlm_only,441471.52326120454,4698188.156422732,0.9999996377549936,1
1070,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,455123.61662045884,4695582.095242037,0.9999996377549936,1
1071,0,1,0.85,K-35-053-4_Boyadzhik,vlm_only,453149.1807843017,4701335.521296221,0.9999996377549936,1
1072,0,1,0.95,K-35-053-4_Boyadzhik,vlm_only,458251.4161721463,4697007.583759136,0.9999996377549936,1
1073,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,457442.6044936776,4690334.011143757,0.9999996377549936,1
1074,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,442074.37181953085,4697093.551168434,0.9999996377549936,1
1075,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,444467.8668796229,4693682.040109903,0.9999996377549936,1
1076,0,1,0.4,K-35-053-4_Boyadzhik,vlm_only,450832.2942163153,4703872.27636427,0.9999996377549936,1
1077,0,1,0.2,K-35-053-4_Boyadzhik,vlm_only,439823.51782386843,4688559.969938845,0.9999996377549936,1
1078,0,1,1.0,K-35-053-4_Boyadzhik,vlm_only,451449.2094863349,4702880.992743643,0.9999996377549936,1
1079,0,1,0.95,K-35-053-4_Boyadzhik,vlm_only,458384.1728141587,4696354.201580374,0.9999996377549936,1
1080,1,1,1.0,K-35-054-1_Straldzha_4326,matched,459126.79643003794,4716976.265760053,1.0,1
1081,1,1,0.2,K-35-054-1_Straldzha_4326,matched,459428.60848355806,4716239.230988001,1.0,1
1082,1,1,0.95,K-35-054-1_Straldzha_4326,matched,458969.38119595556,4711117.842044836,1.0,1
1083,1,1,1.0,K-35-054-1_Straldzha_4326,matched,460250.4066097837,4721837.295209651,1.0,1
1084,1,1,1.0,K-35-054-1_Straldzha_4326,matched,460540.7862837807,4721578.973802716,1.0,1
1085,1,1,0.85,K-35-054-1_Straldzha_4326,matched,460068.00986153685,4712270.7774924645,1.0,1
1086,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464115.9903019556,4715658.841734022,1.0,1
1087,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464981.44202890724,4715889.379113037,1.0,1
1088,1,1,0.85,K-35-054-1_Straldzha_4326,matched,465606.50545698474,4715823.3584176805,1.0,1
1089,1,1,0.75,K-35-054-1_Straldzha_4326,matched,458856.3144820033,4706465.629448996,1.0,1
1090,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464871.85452494427,4712966.48999986,1.0,1
1091,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464041.8463323491,4706331.404419836,1.0,1
1092,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464194.03957879567,4706947.342245432,1.0,1
1093,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464377.78025742,4706991.135567721,1.0,1
1094,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464762.92176710104,4706950.0551550165,1.0,1
1095,1,1,0.95,K-35-054-1_Straldzha_4326,matched,465157.833349259,4706373.362444878,1.0,1
1096,1,1,0.2,K-35-054-1_Straldzha_4326,matched,467157.912952545,4720448.211721797,1.0,1
1097,1,1,1.0,K-35-054-1_Straldzha_4326,matched,466985.8183699716,4719500.764101887,1.0,1
1098,1,1,1.0,K-35-054-1_Straldzha_4326,matched,468273.3101148468,4716618.725450523,1.0,1
1099,1,1,1.0,K-35-054-1_Straldzha_4326,matched,467198.22783496854,4706906.386571043,1.0,1
1100,1,1,0.95,K-35-054-1_Straldzha_4326,matched,467406.28590355924,4706307.531539671,1.0,1
1101,1,1,1.0,K-35-054-1_Straldzha_4326,matched,468739.78206099727,4706572.447900995,1.0,1
1102,1,1,0.95,K-35-054-1_Straldzha_4326,matched,468701.2268174553,4706240.016319472,1.0,1
1103,1,1,1.0,K-35-054-1_Straldzha_4326,matched,468704.20064756245,4705819.10594402,1.0,1
1104,1,1,0.95,K-35-054-1_Straldzha_4326,matched,470685.98449799605,4706906.205595002,1.0,1
1105,1,1,0.95,K-35-054-1_Straldzha_4326,matched,467967.5663589983,4708675.142544997,1.0,1
1106,1,1,0.95,K-35-054-1_Straldzha_4326,matched,469565.9366838561,4719630.529011565,1.0,1
1107,1,1,1.0,K-35-054-1_Straldzha_4326,matched,468278.3875950423,4718625.093878543,1.0,1
1108,1,1,0.95,K-35-054-1_Straldzha_4326,matched,468754.7761174213,4718453.434840032,1.0,1
1109,1,1,0.85,K-35-054-1_Straldzha_4326,matched,468196.5593161919,4718289.622073655,1.0,1
1110,1,1,1.0,K-35-054-1_Straldzha_4326,matched,467927.5568070202,4722852.722479114,1.0,1
1111,1,1,1.0,K-35-054-1_Straldzha_4326,matched,467503.9623442788,4719168.965437323,1.0,1
1112,1,1,0.95,K-35-054-1_Straldzha_4326,matched,470003.16437042004,4709954.548835194,1.0,1
1113,1,1,0.75,K-35-054-1_Straldzha_4326,matched,470048.18374599656,4709302.893655002,1.0,1
1114,1,1,0.85,K-35-054-1_Straldzha_4326,matched,467404.93075372634,4720797.8818512345,1.0,1
1115,1,1,1.0,K-35-054-1_Straldzha_4326,matched,467945.9570431607,4720796.569172589,1.0,1
1116,1,1,1.0,K-35-054-1_Straldzha_4326,matched,464028.3409955694,4721760.443405216,1.0,1
1117,1,1,1.0,K-35-054-1_Straldzha_4326,matched,471912.08198721934,4722047.653352717,1.0,1
1118,1,1,1.0,K-35-054-1_Straldzha_4326,matched,465504.5084508822,4707405.473109716,1.0,1
1119,1,1,1.0,K-35-054-1_Straldzha_4326,matched,465607.3253870028,4707194.047340001,1.0,1
1120,1,1,0.95,K-35-054-1_Straldzha_4326,matched,473234.0291936713,4710048.0834818585,1.0,1
1121,1,1,0.95,K-35-054-1_Straldzha_4326,matched,473265.2840745191,4709951.856068974,1.0,1
1122,1,1,0.95,K-35-054-1_Straldzha_4326,matched,473048.77527554386,4712114.357381758,1.0,1
1123,1,1,1.0,K-35-054-1_Straldzha_4326,matched,473230.8854633361,4712040.488641239,1.0,1
1124,1,1,1.0,K-35-054-1_Straldzha_4326,matched,473615.7667048905,4710945.2199062295,1.0,1
1125,1,1,0.75,K-35-054-1_Straldzha_4326,matched,472401.67711256887,4710674.542581435,1.0,1
1126,1,1,1.0,K-35-054-1_Straldzha_4326,matched,470731.8358276408,4714071.716044211,1.0,1
1127,1,1,0.2,K-35-054-1_Straldzha_4326,matched,470716.34246041224,4713672.371340414,1.0,1
1128,1,1,1.0,K-35-054-1_Straldzha_4326,matched,474580.5017094515,4717853.826317111,1.0,1
1129,1,1,1.0,K-35-054-1_Straldzha_4326,matched,475210.51033939375,4717679.020124011,1.0,1
1130,1,1,0.85,K-35-054-1_Straldzha_4326,matched,473257.1342150035,4708381.129428997,1.0,1
1131,1,1,0.75,K-35-054-1_Straldzha_4326,matched,472791.9562065386,4715985.795979015,1.0,1
1132,1,1,1.0,K-35-054-1_Straldzha_4326,matched,473676.9736199872,4722467.383728026,1.0,1
1133,1,1,1.0,K-35-054-1_Straldzha_4326,matched,473851.60057500115,4722508.685436002,1.0,1
1134,1,1,0.85,K-35-054-1_Straldzha_4326,matched,475401.85408399807,4709438.266772003,1.0,1
1135,1,1,0.7,K-35-054-1_Straldzha_4326,matched,474792.61283300316,4708822.851590001,1.0,1
1136,1,1,0.4,K-35-054-1_Straldzha_4326,matched,476948.73191436887,4716078.998721482,1.0,1
1137,1,1,0.4,K-35-054-1_Straldzha_4326,matched,477135.00210635155,4716033.718618902,1.0,1
1138,1,1,0.85,K-35-054-1_Straldzha_4326,matched,476005.3494129858,4715631.872708873,1.0,1
1139,1,1,1.0,K-35-054-1_Straldzha_4326,matched,475012.9564909991,4708824.0381259965,1.0,1
1140,1,1,1.0,K-35-054-1_Straldzha_4326,matched,475367.6960920581,4708488.40127773,1.0,1
1141,1,1,1.0,K-35-054-1_Straldzha_4326,matched,460885.74376448,4713302.9400217375,1.0,1
1142,1,1,0.7,K-35-054-1_Straldzha_4326,matched,461184.5484996876,4712717.269578639,1.0,1
1143,1,1,1.0,K-35-054-1_Straldzha_4326,matched,461045.1303867686,4712560.821556428,1.0,1
1144,1,1,0.2,K-35-054-1_Straldzha_4326,matched,476658.7959249718,4712940.136360853,1.0,1
1145,1,1,0.95,K-35-054-1_Straldzha_4326,matched,475920.46233413724,4712592.396972369,1.0,1
1146,1,1,0.85,K-35-054-1_Straldzha_4326,matched,461080.4933193086,4720083.550266491,1.0,1
1147,1,1,1.0,K-35-054-1_Straldzha_4326,matched,461545.648861017,4716188.532066767,1.0,1
1148,1,1,0.85,K-35-054-1_Straldzha_4326,matched,461692.80617687793,4716159.274811549,1.0,1
1149,1,1,0.95,K-35-054-1_Straldzha_4326,matched,461496.43424299883,4706175.796957006,1.0,1
1150,1,1,1.0,K-35-054-1_Straldzha_4326,matched,462141.24235745176,4705883.228275763,1.0,1
1151,1,1,0.2,K-35-054-1_Straldzha_4326,matched,477939.120108406,4715818.511836341,1.0,1
1152,1,1,0.2,K-35-054-1_Straldzha_4326,matched,479027.00660525105,4715657.884554224,1.0,1
1153,1,1,0.2,K-35-054-1_Straldzha_4326,matched,478133.0108458397,4714034.751713453,1.0,1
1154,1,1,0.85,K-35-054-1_Straldzha_4326,matched,461015.5082504117,4722019.425371076,1.0,1
1155,1,1,0.85,K-35-054-1_Straldzha_4326,matched,479243.8553211561,4713976.893779653,1.0,1
1156,1,1,0.95,K-35-054-1_Straldzha_4326,matched,477829.9885818353,4706557.08689523,1.0,1
1157,1,1,1.0,K-35-054-1_Straldzha_4326,matched,463177.3958405973,4712436.691411627,1.0,1
1158,1,1,0.95,K-35-054-1_Straldzha_4326,matched,462714.7618601772,4716143.84990924,1.0,1
1159,1,1,1.0,K-35-054-1_Straldzha_4326,matched,478980.8385379975,4721380.814241995,1.0,1
1160,1,1,1.0,K-35-054-1_Straldzha_4326,matched,478920.90416632994,4721265.902818018,1.0,1
1161,1,1,0.95,K-35-054-1_Straldzha_4326,matched,477655.35463307763,4721106.1646218775,1.0,1
1162,1,1,0.15,K-35-054-1_Straldzha_4326,matched,477739.69280787185,4720950.276073398,1.0,1
1163,1,1,0.2,K-35-054-1_Straldzha_4326,matched,478363.6963070845,4721136.455799568,1.0,1
1164,1,1,0.2,K-35-054-1_Straldzha_4326,matched,478451.22797908535,4721193.051416886,1.0,1
1165,1,1,1.0,K-35-054-1_Straldzha_4326,matched,478649.3688633831,4721188.052272112,1.0,1
1166,1,1,0.4,K-35-054-1_Straldzha_4326,matched,478721.3409988338,4721338.879916895,1.0,1
1167,1,1,0.2,K-35-054-1_Straldzha_4326,matched,478801.53643258906,4721224.035068301,1.0,1
1168,1,1,1.0,K-35-054-1_Straldzha_4326,matched,463101.5684100025,4708992.339290996,1.0,1
1169,1,1,1.0,K-35-054-1_Straldzha_4326,matched,463273.13550999673,4706749.941145006,1.0,1
1170,1,1,0.95,K-35-054-1_Straldzha_4326,matched,463377.08263900224,4706181.646042997,1.0,1
1171,1,1,0.2,K-35-054-1_Straldzha_4326,matched,477919.8179834034,4712489.791390805,1.0,1
1172,1,1,1.0,K-35-054-1_Straldzha_4326,matched,463497.4707964376,4722487.34635065,1.0,1
1173,1,1,1.0,K-35-054-1_Straldzha_4326,matched,465308.0739083551,4707972.7819823595,1.0,1
1174,1,1,0.85,K-35-054-1_Straldzha_4326,matched,465298.85617299646,4707748.860094001,1.0,1
1175,1,1,0.75,K-35-054-1_Straldzha_4326,matched,466132.28334141045,4721046.846462515,1.0,1
1176,1,1,0.95,K-35-054-1_Straldzha_4326,matched,471205.65390190535,4706753.322876304,1.0,1
1177,1,1,0.95,K-35-054-1_Straldzha_4326,matched,462107.50744754664,4705813.811495481,1.0,1
1178,1,1,1.0,K-35-054-1_Straldzha_4326,matched,477694.8494263258,4721867.6834616065,1.0,1
1179,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,477670.062884655,4722017.080206865,1.0,1
1180,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,475575.26137620106,4722126.721965107,1.0,1
1181,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,469014.9693066877,4722909.221425411,1.0,1
1182,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,468148.0270505072,4722767.001135433,1.0,1
1183,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,460998.13349384035,4721744.376194874,1.0,1
1184,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,461643.2612151441,4721611.627920144,1.0,1
1185,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,461654.0132202646,4721702.154611758,1.0,1
1186,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,467290.73078395537,4720660.37306451,1.0,1
1187,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,467247.2183691543,4720743.185146734,1.0,1
1188,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,467071.89338562486,4720775.508625978,1.0,1
1189,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,458873.81523827126,4716101.638610704,1.0,1
1190,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,477803.79660901346,4713143.7366340645,1.0,1
1191,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,471524.5475869373,4710483.355213321,1.0,1
1192,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,464382.8577173688,4706889.730450501,1.0,1
1193,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,475055.9426390037,4708748.695159,1.0,1
1194,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,475325.16469400254,4708883.773515995,1.0,1
1195,1,0,0.0,K-35-054-1_Straldzha_4326,student_only,461194.7540680012,4706306.758173005,1.0,1
1196,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,460426.6370351048,4716536.558886989,0.9999996377549936,1
1197,0,1,0.85,K-35-054-1_Straldzha_4326,vlm_only,465614.1674660788,4711443.481831266,0.9999996377549936,1
1198,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,465643.4061844662,4711429.345967141,0.9999996377549936,1
1199,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,467206.78147132654,4706933.8168589715,0.9999996377549936,1
1200,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,460046.84205393825,4719065.668320128,0.9999996377549936,1
1201,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,467964.3762537708,4708703.624971476,0.9999996377549936,1
1202,0,1,0.95,K-35-054-1_Straldzha_4326,vlm_only,468693.2985924532,4711612.0484559415,0.9999996377549936,1
1203,0,1,0.85,K-35-054-1_Straldzha_4326,vlm_only,468106.73873418686,4711254.825911126,0.9999996377549936,1
1204,0,1,0.85,K-35-054-1_Straldzha_4326,vlm_only,468179.02905060037,4711300.24417132,0.9999996377549936,1
1205,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,467142.63620086137,4720511.649083688,0.9999996377549936,1
1206,0,1,0.9,K-35-054-1_Straldzha_4326,vlm_only,465757.84497701767,4708491.712282331,0.9999996377549936,1
1207,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,470639.8553818625,4706984.790216643,0.9999996377549936,1
1208,0,1,0.7,K-35-054-1_Straldzha_4326,vlm_only,472603.0025232319,4708666.944496884,0.9999996377549936,1
1209,0,1,0.2,K-35-054-1_Straldzha_4326,vlm_only,475568.2634235679,4722180.135000856,0.9999996377549936,1
1210,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,476548.0859911433,4715062.382667112,0.9999996377549936,1
1211,0,1,0.85,K-35-054-1_Straldzha_4326,vlm_only,475057.70383678185,4713833.011861162,0.9999996377549936,1
1212,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,474950.7065427907,4708800.343565166,0.9999996377549936,1
1213,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,478434.6850009606,4715714.190897673,0.9999996377549936,1
1214,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,478811.8776962587,4711067.847214669,0.9999996377549936,1
1215,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,471890.7234787089,4722155.3188703675,0.9999996377549936,1
1216,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,460924.27767725073,4721749.40492071,0.9999996377549936,1
1217,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,471684.71345182706,4711872.166204462,0.9999996377549936,1
1218,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,461014.95033498586,4722071.3699558545,0.9999996377549936,1
1219,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,477666.1146515155,4722115.871012534,0.9999996377549936,1
1220,0,1,0.15,K-35-054-1_Straldzha_4326,vlm_only,476141.39657649776,4710124.096506292,0.9999996377549936,1
1221,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,475836.14149439987,4711764.226413994,0.9999996377549936,1
1222,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,473864.21404265333,4722460.849794511,0.9999996377549936,1
1223,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,467009.8962645831,4706922.30999823,0.9999996377549936,1
1224,0,1,1.0,K-35-054-1_Straldzha_4326,vlm_only,471863.0458437317,4712184.246908922,0.9999996377549936,1
1225,0,1,0.4,K-35-054-1_Straldzha_4326,vlm_only,462797.99350652273,4714373.196901694,0.9999996377549936,1
1226,1,1,0.95,K-35-054-2_Atolov_4326,matched,480140.3687547989,4712435.431922506,1.0,1
1227,1,1,0.2,K-35-054-2_Atolov_4326,matched,484817.8719818569,4716718.782731629,1.0,1
1228,1,1,0.4,K-35-054-2_Atolov_4326,matched,479643.71229309816,4721831.355396968,1.0,1
1229,1,1,0.85,K-35-054-2_Atolov_4326,matched,479796.4761713524,4721820.98462473,1.0,1
1230,1,1,1.0,K-35-054-2_Atolov_4326,matched,479761.81529851106,4721186.11620932,1.0,1
1231,1,1,0.4,K-35-054-2_Atolov_4326,matched,480786.44042423955,4720450.172671287,1.0,1
1232,1,1,0.75,K-35-054-2_Atolov_4326,matched,479966.6517744151,4711652.762067025,1.0,1
1233,1,1,1.0,K-35-054-2_Atolov_4326,matched,480707.9256945881,4711167.043454072,1.0,1
1234,1,1,0.85,K-35-054-2_Atolov_4326,matched,484347.0338043735,4710111.126712891,1.0,1
1235,1,1,0.95,K-35-054-2_Atolov_4326,matched,487509.45315997134,4718481.77661949,1.0,1
1236,1,1,1.0,K-35-054-2_Atolov_4326,matched,486235.6598302877,4706294.274755507,1.0,1
1237,1,1,1.0,K-35-054-2_Atolov_4326,matched,486330.46765828243,4713500.029734505,1.0,1
1238,1,1,0.85,K-35-054-2_Atolov_4326,matched,486062.79809112765,4712884.1281006625,1.0,1
1239,1,1,1.0,K-35-054-2_Atolov_4326,matched,486095.5964713517,4712027.317609711,1.0,1
1240,1,1,1.0,K-35-054-2_Atolov_4326,matched,480244.6282484548,4705859.260935306,1.0,1
1241,1,1,0.85,K-35-054-2_Atolov_4326,matched,480761.25580108253,4706038.656520304,1.0,1
1242,1,1,0.15,K-35-054-2_Atolov_4326,matched,480288.89000174333,4715918.76713854,1.0,1
1243,1,1,1.0,K-35-054-2_Atolov_4326,matched,479507.84605650604,4715713.816610965,1.0,1
1244,1,1,0.95,K-35-054-2_Atolov_4326,matched,485973.4917552893,4723610.735938803,1.0,1
1245,1,1,1.0,K-35-054-2_Atolov_4326,matched,486190.9479298982,4723595.599333135,1.0,1
1246,1,1,0.95,K-35-054-2_Atolov_4326,matched,486170.4167459845,4723511.371433619,1.0,1
1247,1,1,0.7,K-35-054-2_Atolov_4326,matched,486663.47872209514,4707455.67527782,1.0,1
1248,1,1,1.0,K-35-054-2_Atolov_4326,matched,487019.12189110985,4707672.54495022,1.0,1
1249,1,1,0.95,K-35-054-2_Atolov_4326,matched,488552.33285883896,4722580.107767941,1.0,1
1250,1,1,0.85,K-35-054-2_Atolov_4326,matched,487257.40099285403,4705477.144125535,1.0,1
