order_index,tile_name,map_name,tier,verdict,mark_index,x_px,y_px,x_world,y_world,symbol,note,reviewed_at,pass_id
160,K-35-055-4_x336_y0.png,K-35-055-4,census,no_mounds,0,,,,,,,2026-09-06T02:05:38.233768+00:00,20260906T020538233779
161,K-35-055-4_x1680_y1008.png,K-35-055-4,census,no_mounds,0,,,,,,,2026-09-06T02:05:48.201224+00:00,20260906T020548201243
162,K-35-055-4_x1680_y1344.png,K-35-055-4,census,no_mounds,0,,,,,,,2026-09-06T02:05:51.726932+00:00,20260906T020551726942
163,K-35-055-4_x2016_y1008.png,K-35-055-4,census,no_mounds,0,,,,,,,2026-09-06T02:05:56.248451+00:00,20260906T020556248461
164,K-35-055-4_x2016_y1344.png,K-35-055-4,census,no_mounds,0,,,,,,,2026-09-06T02:05:58.123593+00:00,20260906T020558123605
165,K-35-055-4_x3696_y2688.png,K-35-055-4,census,no_mounds,0,,,,,,,2026-09-06T02:06:05.949676+00:00,20260906T020605949696
166,K-35-062-4_Asenovgrad_4326_x2016_y0.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:10.798425+00:00,20260906T020610798435
167,K-35-062-4_Asenovgrad_4326_x2352_y0.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:13.051335+00:00,20260906T020613051347
168,K-35-062-4_Asenovgrad_4326_x2016_y2016.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:16.243806+00:00,20260906T020616243818
169,K-35-062-4_Asenovgrad_4326_x2352_y2016.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:22.027388+00:00,20260906T020622027401
170,K-35-062-4_Asenovgrad_4326_x3360_y3024.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:29.168853+00:00,20260906T020629168865
171,K-35-062-4_Asenovgrad_4326_x2016_y3360.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:36.574150+00:00,20260906T020636574171
172,K-35-062-4_Asenovgrad_4326_x2352_y3360.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:42.720873+00:00,20260906T020642720883
173,K-35-063-1_Granit_4326_x2352_y1680.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:49.140142+00:00,20260906T020649140154
174,K-35-063-1_Granit_4326_x336_y1680.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:06:52.694282+00:00,20260906T020652694302
175,K-35-063-1_Granit_4326_x0_y2016.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:07:15.926802+00:00,20260906T020715926814
176,K-35-063-1_Granit_4326_x0_y2352.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:07:25.817269+00:00,20260906T020725817279
177,K-35-063-1_Granit_4326_x2016_y3024.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:07:32.498545+00:00,20260906T020732498556
178,K-35-063-1_Granit_4326_x2352_y3024.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:07:36.296606+00:00,20260906T020736296618
179,K-35-063-1_Granit_4326_x1680_y3024.png,K-35-063-1_Granit_4326,census,mound,0,191.1,383,343670.0,4671931.67,Hairy brown circle,,2026-09-06T02:07:53.265946+00:00,20260906T020753265957
180,K-35-063-1_Granit_4326_x1680_y3360.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:01.645639+00:00,20260906T020801645659
181,K-35-063-1_Granit_4326_x1680_y1008.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:07.166282+00:00,20260906T020807166300
182,K-35-063-1_Granit_4326_x2016_y1008.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:12.929470+00:00,20260906T020812929481
183,K-35-063-1_Granit_4326_x336_y336.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:18.209166+00:00,20260906T020818209178
184,K-35-051-3_x1344_y3696.png,K-35-051-3,census,no_mounds,0,,,,,,,2026-09-06T02:08:19.468723+00:00,20260906T020819468735
185,K-35-063-1_Granit_4326_x1344_y0.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:24.531680+00:00,20260906T020824531692
186,K-35-063-1_Granit_4326_x3360_y1344.png,K-35-063-1_Granit_4326,census,mound,0,0.0,71.5,351192.14,4681993.04,Hairy brown circle,,2026-09-06T02:08:43.645808+00:00,20260906T020843645820
187,K-35-063-1_Granit_4326_x3696_y1344.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:53.083458+00:00,20260906T020853083469
188,K-35-063-1_Granit_4326_x1344_y1344.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:56.940820+00:00,20260906T020856940832
189,K-35-063-1_Granit_4326_x336_y1344.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:08:59.580293+00:00,20260906T020859580306
190,K-35-063-1_Granit_4326_x2016_y1680.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:03.457637+00:00,20260906T020903457647
191,K-35-063-1_Granit_4326_x1008_y1680.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:07.087426+00:00,20260906T020907087437
192,K-35-063-1_Granit_4326_x1344_y1680.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:13.155551+00:00,20260906T020913155563
193,K-35-063-1_Granit_4326_x3360_y2016.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:17.805820+00:00,20260906T020917805832
194,K-35-063-1_Granit_4326_x3360_y2352.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:21.773107+00:00,20260906T020921773118
195,K-35-063-1_Granit_4326_x1008_y2016.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:29.225355+00:00,20260906T020929225364
196,K-35-063-1_Granit_4326_x1008_y2352.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:33.564264+00:00,20260906T020933564276
197,K-35-063-1_Granit_4326_x2352_y2352.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:38.922589+00:00,20260906T020938922601
198,K-35-063-1_Granit_4326_x1008_y2688.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:45.825318+00:00,20260906T020945825330
199,K-35-063-1_Granit_4326_x2352_y2688.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:09:52.835759+00:00,20260906T020952835770
200,K-35-063-1_Granit_4326_x2688_y2688.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:10:00.671375+00:00,20260906T021000671386
201,K-35-063-1_Granit_4326_x2016_y3360.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:10:07.370479+00:00,20260906T021007370489
202,K-35-063-1_Granit_4326_x0_y3360.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:10:13.209190+00:00,20260906T021013209201
203,K-35-063-1_Granit_4326_x336_y3360.png,K-35-063-1_Granit_4326,census,mound,0,1.8,198.7,335923.52,4671165.27,Hairy brown circle,,2026-09-06T02:10:40.098635+00:00,20260906T021040098645
204,K-35-063-1_Granit_4326_x672_y3360.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:10:48.256774+00:00,20260906T021048256786
205,K-35-063-1_Granit_4326_x2688_y672.png,K-35-063-1_Granit_4326,census,no_mounds,0,,,,,,,2026-09-06T02:10:52.962130+00:00,20260906T021052962142
206,K-35-063-1_Granit_4326_x3024_y672.png,K-35-063-1_Granit_4326,census,mound,0,258.5,297.5,350800.6,4684246.3,Hairy brown circle,,2026-09-06T02:11:07.376206+00:00,20260906T021107376218
207,K-35-063-2_Chirpan_4326_x3024_y1680.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:11:16.092389+00:00,20260906T021116092401
208,K-35-063-2_Chirpan_4326_x2688_y336.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:11:22.227939+00:00,20260906T021122227951
209,K-35-063-2_Chirpan_4326_x2688_y672.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:11:33.146067+00:00,20260906T021133146080
210,K-35-063-2_Chirpan_4326_x3360_y336.png,K-35-063-2_Chirpan_4326,census,mound,0,73.2,379.8,372253.85,4685014.57,Hairy brown circle,,2026-09-06T02:11:54.812379+00:00,20260906T021154812391
211,K-35-063-2_Chirpan_4326_x3360_y672.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:12:11.309004+00:00,20260906T021211309016
212,K-35-063-2_Chirpan_4326_x1008_y672.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:12:23.996824+00:00,20260906T021223996836
213,K-35-063-2_Chirpan_4326_x672_y672.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:12:32.217528+00:00,20260906T021232217537
214,K-35-063-2_Chirpan_4326_x336_y672.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:12:41.747730+00:00,20260906T021241747741
215,K-35-063-2_Chirpan_4326_x336_y336.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:12:48.285014+00:00,20260906T021248285026
216,K-35-063-2_Chirpan_4326_x1680_y1008.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:12:58.160568+00:00,20260906T021258160580
217,K-35-063-2_Chirpan_4326_x1344_y1008.png,K-35-063-2_Chirpan_4326,census,mound,0,211.9,383,362778.66,4681606.66,Hairy brown circle,,2026-09-06T02:13:45.488674+00:00,20260906T021345488684
218,K-35-063-2_Chirpan_4326_x1344_y1344.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:17.831765+00:00,20260906T021617831779
219,K-35-063-2_Chirpan_4326_x3696_y2688.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:21.797380+00:00,20260906T021621797390
220,K-35-063-2_Chirpan_4326_x3696_y336.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:27.164645+00:00,20260906T021627164657
221,K-35-063-2_Chirpan_4326_x3696_y672.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:33.786749+00:00,20260906T021633786760
222,K-35-063-2_Chirpan_4326_x4032_y336.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:37.510684+00:00,20260906T021637510696
223,K-35-063-2_Chirpan_4326_x4032_y672.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:39.915138+00:00,20260906T021639915148
224,K-35-063-2_Chirpan_4326_x1008_y1008.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:45.675904+00:00,20260906T021645675913
225,K-35-063-2_Chirpan_4326_x2688_y1008.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:49.358628+00:00,20260906T021649358639
226,K-35-063-2_Chirpan_4326_x2688_y1344.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:16:55.284671+00:00,20260906T021655284687
227,K-35-063-2_Chirpan_4326_x2352_y1344.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:00.474379+00:00,20260906T021700474390
228,K-35-063-2_Chirpan_4326_x672_y1344.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:09.070868+00:00,20260906T021709070880
229,K-35-063-2_Chirpan_4326_x336_y2016.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:12.472638+00:00,20260906T021712472650
230,K-35-063-3_Tatarevo_4326_x0_y3360.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:17.973990+00:00,20260906T021717974002
231,K-35-063-3_Tatarevo_4326_x0_y3696.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:19.357128+00:00,20260906T021719357140
232,K-35-063-3_Tatarevo_4326_x336_y3360.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:25.343815+00:00,20260906T021725343827
233,K-35-063-3_Tatarevo_4326_x336_y3696.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:32.961446+00:00,20260906T021732961456
234,K-35-063-3_Tatarevo_4326_x4032_y336.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:44.044046+00:00,20260906T021744044058
235,K-35-063-4_Skobelevo_4326_x0_y336.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:47.491540+00:00,20260906T021747491552
236,K-35-063-3_Tatarevo_4326_x3696_y672.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:55.326462+00:00,20260906T021755326474
237,K-35-063-3_Tatarevo_4326_x4032_y672.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:17:57.744179+00:00,20260906T021757744189
238,K-35-063-3_Tatarevo_4326_x1344_y672.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:01.189354+00:00,20260906T021801189364
239,K-35-063-3_Tatarevo_4326_x1680_y1008.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:04.283239+00:00,20260906T021804283251
240,K-35-063-3_Tatarevo_4326_x1680_y1344.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:07.554528+00:00,20260906T021807554540
241,K-35-063-3_Tatarevo_4326_x3024_y2016.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:15.618731+00:00,20260906T021815618744
242,K-35-063-3_Tatarevo_4326_x3360_y2016.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:22.831969+00:00,20260906T021822831981
243,K-35-063-3_Tatarevo_4326_x1008_y2688.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:26.812880+00:00,20260906T021826812892
244,K-35-063-3_Tatarevo_4326_x336_y3024.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:31.448147+00:00,20260906T021831448159
245,K-35-063-3_Tatarevo_4326_x1680_y3360.png,K-35-063-3_Tatarevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:36.805651+00:00,20260906T021836805663
246,K-35-063-4_Skobelevo_4326_x3360_y1344.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:42.108649+00:00,20260906T021842108661
247,K-35-063-4_Skobelevo_4326_x3696_y1344.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:50.620857+00:00,20260906T021850620869
248,K-35-063-4_Skobelevo_4326_x1008_y336.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:54.299832+00:00,20260906T021854299842
249,K-35-063-4_Skobelevo_4326_x672_y336.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:18:59.651497+00:00,20260906T021859651509
250,K-35-063-4_Skobelevo_4326_x1680_y1680.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:19:06.340664+00:00,20260906T021906340688
251,K-35-063-4_Skobelevo_4326_x1680_y2016.png,K-35-063-4_Skobelevo_4326,census,mound,0,363.5,318.0,364876.33,4658323.59,Hairy black square with a dot inside,,2026-09-06T02:19:32.162860+00:00,20260906T021932162872
252,K-35-063-4_Skobelevo_4326_x2352_y2016.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:19:45.382831+00:00,20260906T021945382843
253,K-35-063-4_Skobelevo_4326_x2352_y2352.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:19:49.940091+00:00,20260906T021949940103
254,K-35-063-4_Skobelevo_4326_x2688_y3360.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:19:53.453092+00:00,20260906T021953453104
255,K-35-063-4_Skobelevo_4326_x2688_y3696.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:19:56.050558+00:00,20260906T021956050569
256,K-35-063-4_Skobelevo_4326_x3024_y3360.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:00.226984+00:00,20260906T022000226996
257,K-35-063-4_Skobelevo_4326_x3024_y3696.png,K-35-063-4_Skobelevo_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:04.378943+00:00,20260906T022004378954
258,K-35-064-1_Sredets_4326_x336_y1008.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:11.819318+00:00,20260906T022011819335
259,K-35-064-1_Sredets_4326_x336_y1344.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:18.009349+00:00,20260906T022018009361
260,K-35-064-1_Sredets_4326_x336_y1680.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:25.657191+00:00,20260906T022025657200
261,K-35-064-1_Sredets_4326_x336_y2016.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:30.797172+00:00,20260906T022030797183
262,K-35-063-2_Chirpan_4326_x4032_y1680.png,K-35-063-2_Chirpan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:34.165160+00:00,20260906T022034165172
263,K-35-064-1_Sredets_4326_x0_y1680.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:38.108917+00:00,20260906T022038108927
264,K-35-064-1_Sredets_4326_x672_y2016.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:42.536129+00:00,20260906T022042536141
265,K-35-064-1_Sredets_4326_x672_y672.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:20:57.016267+00:00,20260906T022057016294
266,K-35-064-1_Sredets_4326_x1680_y3024.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:07.619036+00:00,20260906T022107619048
267,K-35-064-1_Sredets_4326_x1344_y3024.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:11.631393+00:00,20260906T022111631405
268,K-35-064-1_Sredets_4326_x2016_y2016.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:16.220638+00:00,20260906T022116220650
269,K-35-064-1_Sredets_4326_x2688_y3024.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:18.649341+00:00,20260906T022118649354
270,K-35-064-1_Sredets_4326_x3024_y3024.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:23.004887+00:00,20260906T022123004896
271,K-35-064-1_Sredets_4326_x3360_y1344.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:32.701119+00:00,20260906T022132701130
272,K-35-064-1_Sredets_4326_x3360_y1680.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:35.844657+00:00,20260906T022135844669
273,K-35-064-1_Sredets_4326_x3696_y3360.png,K-35-064-1_Sredets_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:40.188145+00:00,20260906T022140188155
274,K-35-064-3_Dimitrovgrad_4326_x2688_y2688.png,K-35-064-3_Dimitrovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:49.204372+00:00,20260906T022149204384
275,K-35-064-3_Dimitrovgrad_4326_x2688_y3024.png,K-35-064-3_Dimitrovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:21:54.145786+00:00,20260906T022154145797
276,K-35-064-3_Dimitrovgrad_4326_x2688_y1680.png,K-35-064-3_Dimitrovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:22:00.335110+00:00,20260906T022200335122
277,K-35-065-1_Radetski_4326_x3024_y2352.png,K-35-065-1_Radetski_4326,census,no_mounds,0,,,,,,,2026-09-06T02:22:04.761268+00:00,20260906T022204761282
278,K-35-065-1_Radetski_4326_x1008_y336.png,K-35-065-1_Radetski_4326,census,no_mounds,0,,,,,,,2026-09-06T02:22:10.439510+00:00,20260906T022210439522
279,K-35-065-1_Radetski_4326_x1008_y672.png,K-35-065-1_Radetski_4326,census,no_mounds,0,,,,,,,2026-09-06T02:22:18.071314+00:00,20260906T022218071332
280,K-35-065-1_Radetski_4326_x1344_y336.png,K-35-065-1_Radetski_4326,census,mound,0,60.0,383.5,424114.36,4683820.41,Hairy brown circle,,2026-09-06T02:22:30.258409+00:00,20260906T022230258421
281,K-35-065-1_Radetski_4326_x1344_y672.png,K-35-065-1_Radetski_4326,census,no_mounds,0,,,,,,,2026-09-06T02:22:40.018719+00:00,20260906T022240018730
282,K-35-065-1_Radetski_4326_x2016_y2688.png,K-35-065-1_Radetski_4326,census,no_mounds,0,,,,,,,2026-09-06T02:22:46.190301+00:00,20260906T022246190314
283,K-35-065-1_Radetski_4326_x336_y2688.png,K-35-065-1_Radetski_4326,census,mound,0,348.5,292.7,420493.06,4672439.65,Known (yellow) mound is NOT a mound — GT error,,2026-09-06T02:23:25.905650+00:00,20260906T022325905660
284,K-35-053-4_Boyadzhik_x1008_y3696.png,K-35-053-4_Boyadzhik,census,no_mounds,0,,,,,,,2026-09-06T02:23:29.094951+00:00,20260906T022329094963
285,K-35-053-4_Boyadzhik_x1344_y3696.png,K-35-053-4_Boyadzhik,census,no_mounds,0,,,,,,,2026-09-06T02:23:30.003304+00:00,20260906T022330003315
286,K-35-065-2_GManastir_4326_x1344_y0.png,K-35-065-2_GManastir_4326,census,no_mounds,0,,,,,,,2026-09-06T02:23:34.770606+00:00,20260906T022334770615
287,K-35-065-2_GManastir_4326_x3024_y336.png,K-35-065-2_GManastir_4326,census,no_mounds,0,,,,,,,2026-09-06T02:23:40.363315+00:00,20260906T022340363327
288,K-35-065-2_GManastir_4326_x2688_y1680.png,K-35-065-2_GManastir_4326,census,no_mounds,0,,,,,,,2026-09-06T02:23:46.282902+00:00,20260906T022346282914
289,K-35-065-2_GManastir_4326_x2352_y2688.png,K-35-065-2_GManastir_4326,census,no_mounds,0,,,,,,,2026-09-06T02:23:54.338160+00:00,20260906T022354338170
290,K-35-065-3_Glavan_4326_x336_y336.png,K-35-065-3_Glavan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:24:02.508087+00:00,20260906T022402508098
291,K-35-065-3_Glavan_4326_x336_y672.png,K-35-065-3_Glavan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:24:06.632446+00:00,20260906T022406632458
292,K-35-065-3_Glavan_4326_x2016_y672.png,K-35-065-3_Glavan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:24:17.144863+00:00,20260906T022417144875
293,K-35-065-3_Glavan_4326_x2352_y672.png,K-35-065-3_Glavan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:24:26.242821+00:00,20260906T022426242833
294,K-35-065-3_Glavan_4326_x1008_y3024.png,K-35-065-3_Glavan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:24:35.392270+00:00,20260906T022435392282
295,K-35-065-3_Glavan_4326_x1008_y3360.png,K-35-065-3_Glavan_4326,census,no_mounds,0,,,,,,,2026-09-06T02:24:45.198862+00:00,20260906T022445198873
296,K-35-066-1_x0_y3024.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:24:50.621475+00:00,20260906T022450621484
297,K-35-066-1_x336_y3024.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:24:54.876404+00:00,20260906T022454876416
298,K-35-054-3_Yambol_x1344_y3696.png,K-35-054-3_Yambol,census,no_mounds,0,,,,,,,2026-09-06T02:24:56.296003+00:00,20260906T022456296015
299,K-35-054-3_Yambol_x1680_y3696.png,K-35-054-3_Yambol,census,no_mounds,0,,,,,,,2026-09-06T02:24:58.690198+00:00,20260906T022458690210
300,K-35-066-1_x1344_y0.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:03.757464+00:00,20260906T022503757478
301,K-35-066-1_x1680_y0.png,K-35-066-1,census,mound,0,221.5,383.5,468109.81,4684939.75,Hairy brown circle,,2026-09-06T02:25:17.932818+00:00,20260906T022517932827
302,K-35-066-1_x1344_y1008.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:24.790828+00:00,20260906T022524790840
303,K-35-066-1_x1680_y1008.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:31.065406+00:00,20260906T022531065417
304,K-35-066-1_x1008_y336.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:34.598264+00:00,20260906T022534598275
305,K-35-066-1_x672_y336.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:43.010646+00:00,20260906T022543010664
306,K-35-066-1_x1344_y2016.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:50.401501+00:00,20260906T022550401513
307,K-35-066-1_x1344_y3024.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:54.936109+00:00,20260906T022554936121
308,K-35-066-1_x1680_y336.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:25:59.462653+00:00,20260906T022559462665
309,K-35-066-1_x2016_y1008.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:26:02.897429+00:00,20260906T022602897439
310,K-35-066-1_x2016_y3360.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:26:08.965578+00:00,20260906T022608965590
311,K-35-066-1_x2688_y1344.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:26:18.017357+00:00,20260906T022618017369
312,K-35-066-1_x2688_y672.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:26:20.494396+00:00,20260906T022620494408
313,K-35-066-1_x3024_y3024.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:26:27.541281+00:00,20260906T022627541302
314,K-35-066-1_x3024_y3360.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:26:35.732070+00:00,20260906T022635732081
315,K-35-066-1_x3024_y336.png,K-35-066-1,census,mound,0,382.0,348.5,475657.88,4683429.64,Known (yellow) mound is NOT a mound — GT error,,2026-09-06T02:27:01.866608+00:00,20260906T022701866619
316,K-35-066-1_x3024_y672.png,K-35-066-1,census,mound,0,382.0,12.3,475657.88,4683430.64,Known (yellow) mound is NOT a mound — GT error,,2026-09-06T02:27:27.727147+00:00,20260906T022727727159
