candidate_id,human_label,buffer_metres,x,y,map_name
400,mound,50,431134.0952220201,4628549.466430195,K-35-077-3
401,mound,75,442569.9554986817,4622975.626440839,K-35-077-4
402,mound,50,439975.6562626526,4704584.270666193,K-35-053-4_Boyadzhik
403,mound,50,465519.85703444143,4691217.193400881,K-35-054-3_Yambol
404,mound,100,325079.18809407344,4670158.236894839,K-35-062-4_Asenovgrad_4326
405,mound,50,402120.1501468011,4665668.372019105,K-35-064-4_Galabovo_4326
406,mound,150,409667.6171138881,4651712.280239452,K-35-064-4_Galabovo_4326
407,mound,50,476975.5054491801,4668296.619784918,K-35-066-1
408,mound,50,476964.2019744132,4668325.895506239,K-35-066-1
409,mound,125,326311.61153053574,4622034.020724869,K-35-074-4
410,mound,50,433173.32676339924,4633427.351853733,K-35-077-1
411,mound,50,325203.12837739143,4695719.236286511,K-35-050-4
412,mound,75,448144.1496566479,4708413.967224633,K-35-053-2
413,mound,100,457094.494150462,4722621.664052695,K-35-053-2
414,mound,50,497942.1407280011,4723275.448271099,K-35-054-2_Atolov_4326
415,mound,50,499576.8604890091,4696066.2988352,K-35-054-4_Voynika
416,mound,75,493776.2249857233,4693467.020434671,K-35-054-4_Voynika
417,mound,75,509680.34100008314,4710248.378309158,K-35-055-1
418,mound,50,508434.43016008695,4694312.105801836,K-35-055-3
419,mound,50,509313.22692039295,4694990.102103629,K-35-055-3
420,mound,50,509979.27901212196,4694864.327904055,K-35-055-3
421,mound,50,320857.25555448444,4655266.453427544,K-35-062-4_Asenovgrad_4326
422,mound,150,333830.79421783076,4665805.09280383,K-35-062-4_Asenovgrad_4326
423,mound,50,371883.18344480544,4682227.183104832,K-35-063-2_Chirpan_4326
424,mound,50,356785.0412240947,4673538.329924531,K-35-063-2_Chirpan_4326
425,mound,100,373610.3361111373,4684960.40647848,K-35-063-2_Chirpan_4326
426,mound,50,335186.77189119346,4651749.475035313,K-35-063-3_Tatarevo_4326
427,mound,50,335606.14002425445,4662242.817303014,K-35-063-3_Tatarevo_4326
428,mound,50,370016.3104002952,4651426.7001365535,K-35-063-4_Skobelevo_4326
429,mound,50,367496.34197521594,4658895.866535448,K-35-063-4_Skobelevo_4326
430,mound,75,363630.744954876,4659865.014440147,K-35-063-4_Skobelevo_4326
431,mound,50,376217.41560032335,4681575.733318926,K-35-064-1_Sredets_4326
432,mound,150,396180.52867234335,4669463.561315633,K-35-064-1_Sredets_4326
433,mound,50,394782.3044571715,4670812.071240944,K-35-064-1_Sredets_4326
434,mound,50,376649.9634499434,4662489.783476883,K-35-064-3_Dimitrovgrad_4326
435,mound,75,414808.53433479805,4659811.411418317,K-35-064-4_Galabovo_4326
436,mound,50,427822.93474220164,4680073.12374765,K-35-065-1_Radetski_4326
437,mound,75,447642.66145954904,4673077.115513544,K-35-065-2_GManastir_4326
438,mound,50,481247.056758996,4677727.498364047,K-35-066-2
439,mound,50,480949.50094625197,4665239.467049332,K-35-066-4
440,mound,50,480318.4962847953,4651334.639749895,K-35-066-4
441,mound,50,480843.02226592036,4651298.561315089,K-35-066-4
442,mound,50,528896.1947954056,4670923.995864489,K-35-067-2
443,mound,75,527692.6602078996,4670535.759888824,K-35-067-2
444,mound,50,528943.4017850264,4683694.188672785,K-35-067-2
445,mound,50,521424.74417397013,4667070.323519147,K-35-067-4
446,mound,75,528985.1192997448,4659577.834065871,K-35-067-4
447,mound,50,531025.7967020503,4657352.294395485,K-35-067-4
448,mound,100,526448.2660826691,4665218.34670273,K-35-067-4
449,mound,50,352378.7957957249,4651222.096955161,K-35-075-1
450,mound,50,353988.08090725326,4627526.734635693,K-35-075-3
451,mound,75,380501.89628451713,4640552.795114472,K-35-076-1
452,mound,50,376874.92387454875,4625922.89860427,K-35-076-3
453,mound,50,387448.0611445147,4629188.726189534,K-35-076-3
454,mound,125,416370.7803492302,4629288.000906146,K-35-076-4
455,mound,50,430580.11653894687,4639882.032873507,K-35-077-1
456,mound,75,506811.1790198031,4716430.577360165,K-35-055-1
457,mound,50,354018.14709756814,4671963.316246928,K-35-063-1_Granit_4326
458,mound,50,406157.1028102368,4643424.469758668,K-35-076-2
459,mound,75,323106.53237131215,4700775.938550783,K-35-050-4
460,mound,125,328113.37756634067,4697543.18215676,K-35-050-4
461,mound,125,319478.0367622047,4704163.861462545,K-35-050-4
462,mound,75,345243.28310748265,4703553.001679169,K-35-051-3
463,mound,100,350339.5257091993,4694943.7960007135,K-35-051-3
464,mound,75,355333.2840596961,4695696.970738536,K-35-051-3
465,mound,100,354743.2328771641,4688618.743797737,K-35-051-3
466,mound,75,338721.53371947235,4700364.47477346,K-35-051-3
467,mound,75,363211.57286623894,4689788.281373125,K-35-051-4
468,mound,75,363970.502650429,4689722.290963051,K-35-051-4
469,mound,75,361517.5515439061,4701431.583304216,K-35-051-4
470,mound,100,357582.7392247167,4696080.246132693,K-35-051-4
471,mound,75,408491.5341982503,4707831.062790283,K-35-052-2
472,mound,75,389508.90097405436,4691093.008204438,K-35-052-3
473,mound,100,380800.5072677459,4694016.4465884585,K-35-052-3
474,mound,75,380148.8473689882,4690306.337782244,K-35-052-3
475,mound,75,436231.0559158191,4709034.053435314,K-35-053-1
476,mound,125,432966.60493133863,4720579.655912819,K-35-053-1
477,mound,75,437895.915167496,4708208.676647189,K-35-053-1
478,mound,75,434571.7754413721,4712427.823112616,K-35-053-1
479,mound,75,455448.0220426585,4708074.346595725,K-35-053-2
480,mound,100,457709.73337463336,4717457.258676877,K-35-053-2
481,mound,75,445020.5769202781,4688544.016665232,K-35-053-4_Boyadzhik
482,mound,75,467142.63620086137,4720511.649083688,K-35-054-1_Straldzha_4326
483,mound,100,470639.8553818625,4706984.790216643,K-35-054-1_Straldzha_4326
484,mound,100,474950.7065427907,4708800.343565166,K-35-054-1_Straldzha_4326
485,mound,100,460924.27767725073,4721749.40492071,K-35-054-1_Straldzha_4326
486,mound,100,477666.1146515155,4722115.871012534,K-35-054-1_Straldzha_4326
487,mound,75,491247.37785558,4712386.553500433,K-35-054-2_Atolov_4326
488,mound,75,481124.5386588373,4722086.93547051,K-35-054-2_Atolov_4326
489,mound,125,467983.12193898513,4690400.462763704,K-35-054-3_Yambol
490,mound,100,485576.7694087131,4703306.641072246,K-35-054-4_Voynika
491,mound,75,496308.7620929237,4688777.169349739,K-35-054-4_Voynika
492,mound,75,499962.38603163,4708647.452880801,K-35-055-1
493,mound,150,515180.08345283405,4719159.456276573,K-35-055-1
494,mound,100,518496.7287586069,4708882.892475861,K-35-055-1
495,mound,75,520086.6465808877,4723580.976040743,K-35-055-1
496,mound,75,522213.5813330992,4716960.456643864,K-35-055-2
497,mound,75,504395.9017460252,4706965.48868344,K-35-055-1
498,mound,75,504526.1787665636,4706976.676019851,K-35-055-1
499,mound,75,505212.49140550115,4688817.664908328,K-35-055-3
500,mound,75,501275.8711367986,4703522.355907068,K-35-055-3
501,mound,75,509293.0511086042,4695001.623101219,K-35-055-3
502,mound,125,506733.35999677365,4694545.65884524,K-35-055-3
503,mound,125,530541.1729472717,4718648.30289745,K-35-055-2
504,mound,75,526636.4783380012,4695084.4988379115,K-35-055-4
505,mound,75,523900.4572863845,4690320.4157337835,K-35-055-4
506,mound,75,522336.8803719302,4690201.106556923,K-35-055-4
507,mound,75,557325.9699322693,4693297.640470584,K-35-056-3
508,mound,100,553520.4880383692,4694968.012430081,K-35-056-3
509,mound,75,544880.2724860023,4698767.475778305,K-35-056-3
510,mound,75,324987.2083757988,4659270.360411408,K-35-062-4_Asenovgrad_4326
511,mound,75,335502.0032931067,4672805.849478495,K-35-063-1_Granit_4326
512,mound,75,335783.260061159,4677767.902708281,K-35-063-1_Granit_4326
513,mound,75,346338.35447384877,4670954.893672148,K-35-063-1_Granit_4326
514,mound,75,350482.7458838409,4682307.106182336,K-35-063-1_Granit_4326
515,mound,75,346317.83071003633,4682424.708037992,K-35-063-1_Granit_4326
516,mound,75,356812.8436649563,4679501.881153216,K-35-063-2_Chirpan_4326
517,mound,75,356690.4791530438,4685188.398891853,K-35-063-2_Chirpan_4326
518,mound,100,356386.00474566326,4683337.267297275,K-35-063-2_Chirpan_4326
519,mound,100,366951.4751292274,4676791.79158221,K-35-063-2_Chirpan_4326
520,mound,125,357354.86928900157,4669936.66816899,K-35-063-2_Chirpan_4326
521,mound,75,373583.2117837211,4684759.183696143,K-35-063-2_Chirpan_4326
522,mound,75,357239.0491255885,4681639.699879655,K-35-063-2_Chirpan_4326
523,mound,75,375317.8355163294,4685044.141050306,K-35-063-2_Chirpan_4326
524,mound,75,335283.69947213866,4651751.888114558,K-35-063-3_Tatarevo_4326
525,mound,75,335570.13478980726,4662238.76687383,K-35-063-3_Tatarevo_4326
526,mound,100,351599.1586028792,4658536.145858078,K-35-063-3_Tatarevo_4326
527,mound,125,374229.38671182864,4652993.952628811,K-35-063-4_Skobelevo_4326
528,mound,125,377145.2524756288,4678567.836063552,K-35-064-1_Sredets_4326
529,mound,75,390090.30583571526,4661094.856444285,K-35-064-3_Dimitrovgrad_4326
530,mound,75,395403.6564530901,4668888.043619779,K-35-064-3_Dimitrovgrad_4326
531,mound,75,396320.42024744826,4662117.945271304,K-35-064-3_Dimitrovgrad_4326
532,mound,50,379066.18421317916,4659317.770571447,K-35-064-3_Dimitrovgrad_4326
533,mound,75,402721.550619381,4652210.27708381,K-35-064-4_Galabovo_4326
534,mound,100,410159.71007989836,4658300.874886747,K-35-064-4_Galabovo_4326
535,mound,75,424058.7532664897,4683809.402925492,K-35-065-1_Radetski_4326
536,mound,75,435667.8071586567,4686230.51581177,K-35-065-1_Radetski_4326
537,mound,100,442872.7467249288,4686231.397768117,K-35-065-2_GManastir_4326
538,mound,100,418951.7684993962,4665404.4551251875,K-35-065-3_Glavan_4326
539,mound,100,458079.4220338332,4659842.122446263,K-35-065-4
540,mound,150,467029.82160834136,4685148.449658866,K-35-066-1
541,mound,100,470199.49884526903,4676719.917656451,K-35-066-1
542,mound,75,486138.958485023,4676813.886296285,K-35-066-2
543,mound,100,486136.1006109855,4683555.0275769485,K-35-066-2
544,mound,75,490962.68090460665,4676513.346685619,K-35-066-2
545,mound,75,496515.12470867956,4674759.626708495,K-35-066-2
546,mound,100,499724.0766103596,4675803.148437654,K-35-066-2
547,mound,125,484271.23694372,4668404.366908203,K-35-066-2
548,mound,75,499175.9575352402,4685063.889239432,K-35-066-2
549,mound,100,487779.60744861735,4658091.794520266,K-35-066-4
550,mound,75,489370.51160820393,4666454.213167174,K-35-066-4
551,mound,75,481695.7606833288,4653018.9398246985,K-35-066-4
552,mound,150,508155.0204495964,4673231.341940555,K-35-067-1
553,mound,100,530978.8284586142,4676608.644669289,K-35-067-2
554,mound,100,537488.0165062916,4669992.471019706,K-35-067-2
555,mound,75,538760.5205952199,4668544.45141064,K-35-067-2
556,mound,75,536802.618474667,4669744.57936656,K-35-067-2
557,mound,75,503448.98288086144,4664622.909126374,K-35-067-3
558,mound,75,530743.6392399891,4657514.391447981,K-35-067-4
559,mound,100,531159.4325180636,4664285.793449432,K-35-067-4
560,mound,75,505126.49429557635,4662912.268636895,K-35-067-3
561,mound,150,504848.9873830419,4662194.922467347,K-35-067-3
562,mound,75,350748.11591115315,4650249.487176471,K-35-075-1
563,mound,75,366686.99194737547,4644249.734575272,K-35-075-2
564,mound,75,368895.69440998515,4644235.18045422,K-35-075-2
565,mound,75,373165.6087617253,4635066.434224948,K-35-075-2
566,mound,125,373140.71862475696,4644811.637418344,K-35-075-2
567,mound,75,373463.2291178508,4634696.625903562,K-35-075-2
568,mound,75,370087.5082157301,4634074.190865738,K-35-075-2
569,mound,75,373107.3444114628,4632571.941561027,K-35-075-2
570,mound,75,374362.4067389063,4627565.277764421,K-35-075-4
571,mound,100,383979.92723850074,4644780.933156745,K-35-076-1
572,mound,50,392406.7723883907,4644257.601373409,K-35-076-1
573,mound,75,394117.56440482003,4634727.962470473,K-35-076-1
574,mound,150,393998.43704157625,4634589.139563297,K-35-076-1
575,mound,75,390583.29494000605,4633698.786140626,K-35-076-1
576,mound,75,398048.5545501846,4643529.624971608,K-35-076-2
577,mound,75,383996.09525975486,4629951.65149107,K-35-076-3
578,mound,75,377106.9048947558,4630261.539181814,K-35-076-3
579,mound,75,401125.49743890425,4630065.689826393,K-35-076-4
580,mound,75,376744.80878888484,4625647.709418707,K-35-076-3
581,mound,100,409566.74518057966,4625942.671159708,K-35-076-4
582,mound,150,400955.8026714785,4630037.504417173,K-35-076-4
583,mound,125,428094.48473117774,4632560.150639024,K-35-077-1
584,mound,75,437336.47886083106,4644925.578167199,K-35-077-1
585,mound,75,437876.57125310454,4643268.487076018,K-35-077-2
586,mound,75,452200.07449493784,4631678.077730341,K-35-077-2
587,mound,100,425208.32379377633,4620913.587237415,K-35-077-3
588,mound,75,444364.00004711567,4625347.188338951,K-35-077-4
589,mound,75,381227.0028856082,4688535.046569807,K-35-052-3
590,mound,100,429586.8221344025,4720671.4508032715,K-35-053-1
591,mound,75,444467.8668796229,4693682.040109903,K-35-053-4_Boyadzhik
592,mound,75,450832.2942163153,4703872.27636427,K-35-053-4_Boyadzhik
593,mound,75,473864.21404265333,4722460.849794511,K-35-054-1_Straldzha_4326
594,mound,100,484394.49301229336,4718215.103621384,K-35-054-2_Atolov_4326
595,mound,100,486250.6152364822,4713520.699749023,K-35-054-2_Atolov_4326
596,mound,100,492681.6898755804,4721957.832822955,K-35-054-2_Atolov_4326
597,mound,75,497986.84906057175,4719755.422112599,K-35-054-2_Atolov_4326
598,mound,75,468140.76191043033,4686894.379435134,K-35-054-3_Yambol
599,mound,125,472322.030854914,4690015.651471976,K-35-054-3_Yambol
600,mound,75,490696.0111881465,4696489.979103765,K-35-054-4_Voynika
601,mound,75,518468.22048776475,4708887.036299009,K-35-055-1
602,mound,125,511764.7501115077,4698798.051605332,K-35-055-3
603,mound,75,543767.2517148177,4690372.00587038,K-35-056-3
604,mound,75,345351.4679580959,4671960.093300865,K-35-063-1_Granit_4326
605,mound,125,345407.6486070417,4671963.748027421,K-35-063-1_Granit_4326
606,mound,100,353968.92701471294,4671960.226422976,K-35-063-1_Granit_4326
607,mound,75,347801.94638388575,4680714.3326489115,K-35-063-1_Granit_4326
608,mound,100,347444.72740639455,4674912.778365928,K-35-063-1_Granit_4326
609,mound,75,354135.17724446923,4685518.46204053,K-35-063-1_Granit_4326
610,mound,150,367738.4047464533,4669951.421517754,K-35-063-2_Chirpan_4326
611,mound,75,370862.01848530094,4679016.81457833,K-35-063-2_Chirpan_4326
612,mound,75,361566.2486898417,4665847.277580902,K-35-063-4_Skobelevo_4326
613,mound,75,451409.88096790423,4677875.202065829,K-35-065-2_GManastir_4326
614,mound,75,453833.1041626808,4671929.966505506,K-35-065-2_GManastir_4326
615,mound,75,476444.3407860721,4685034.55873188,K-35-066-1
616,mound,100,496069.3120191914,4655302.24693408,K-35-066-4
617,mound,75,501750.2534465038,4663881.370986992,K-35-067-3
618,mound,75,521876.3015532986,4663426.282712001,K-35-067-4
619,mound,75,305317.4858948735,4635936.144860275,K-35-074-1
620,mound,75,325684.96549234045,4640130.432310141,K-35-074-2
621,mound,50,363089.18218844157,4644908.215988599,K-35-075-2
622,mound,100,361170.3620339453,4627876.278827735,K-35-075-4
623,mound,75,386673.73888155527,4648926.291705396,K-35-076-1
624,mound,100,408189.8945709837,4636705.619127995,K-35-076-2
625,mound,75,408036.9400322957,4649118.806585856,K-35-076-2
626,mound,75,380298.21233176213,4625052.3344540335,K-35-076-3
627,mound,100,455373.0782738781,4713789.844757815,K-35-053-2
628,mound,75,356659.9411394126,4676539.481394726,K-35-063-2_Chirpan_4326
629,mound,100,344485.46756178775,4682653.366071184,K-35-063-1_Granit_4326
630,mound,75,376595.10757685837,4657843.980608235,K-35-064-3_Dimitrovgrad_4326
631,mound,125,368902.38484167284,4664663.636777323,K-35-063-4_Skobelevo_4326
632,mound,75,490511.198527404,4677724.210490856,K-35-066-2
633,mound,100,429526.7894295018,4634970.480942514,K-35-077-1
634,mound,150,316435.51495250384,4696788.414866725,K-35-050-4
635,mound,75,450841.8046030032,4721057.946116677,K-35-053-2
636,mound,150,452872.94459495693,4717480.081472928,K-35-053-2
637,mound,50,472392.6068888411,4690016.5942679485,K-35-054-3_Yambol
638,mound,100,494313.84520311205,4703769.952586282,K-35-054-4_Voynika
639,mound,125,536849.5601794302,4696424.381209578,K-35-055-4
640,mound,50,525297.0407076215,4698013.608453482,K-35-055-4
641,mound,75,363984.8147975757,4681644.530296521,K-35-063-2_Chirpan_4326
642,mound,50,335802.8915903255,4677827.216295458,K-35-063-1_Granit_4326
643,mound,100,468143.5712123188,4681506.0549982125,K-35-066-1
644,mound,100,469373.20929206186,4682236.4611897245,K-35-066-1
645,mound,50,475989.0005785795,4674864.35721086,K-35-066-1
646,mound,75,509628.7993591782,4669208.485461762,K-35-067-1
647,mound,50,530262.9257206821,4664227.2645755075,K-35-067-4
648,mound,125,304147.5750884479,4637500.616349539,K-35-074-1
649,mound,100,372754.31194993743,4636147.331500308,K-35-075-2
650,mound,150,402800.1382943823,4645973.242776457,K-35-076-2
651,mound,50,446253.2883239356,4632984.577165695,K-35-077-2
652,mound,75,443284.7486953336,4634489.377863187,K-35-077-2
653,mound,100,409119.09160054405,4706611.739671422,K-35-052-2
654,mound,100,406352.3467410153,4705942.261775736,K-35-052-2
655,mound,50,458684.90867251717,4708112.462066078,K-35-053-2
656,mound,50,458242.0953698834,4697196.187892323,K-35-053-4_Boyadzhik
657,mound,125,492934.7264913154,4721954.683217836,K-35-054-2_Atolov_4326
658,mound,100,482782.3697983348,4722191.551766115,K-35-054-2_Atolov_4326
659,mound,75,364274.8767207203,4682319.394701444,K-35-063-2_Chirpan_4326
660,mound,100,466796.38819540606,4656351.11576353,K-35-066-3
661,mound,125,370387.32959405927,4645921.944348412,K-35-075-2
662,mound,100,354368.0099951912,4629655.914047021,K-35-075-3
663,mound,125,432419.79543883563,4630926.02007394,K-35-077-3
664,mound,100,340602.8468054677,4695663.407653864,K-35-051-3
665,mound,125,423409.78844233457,4651964.651761308,K-35-065-3_Glavan_4326
666,mound,100,466943.64805720514,4656345.985060575,K-35-066-3
667,mound,100,387331.4048144787,4629083.674810661,K-35-076-3
668,mound,50,339698.71659726196,4693585.462887018,K-35-051-3
669,mound,50,437907.42426646326,4643194.044593299,K-35-077-2
670,mound,50,345832.47230587795,4642561.69679464,K-35-075-1
671,mound,50,425754.44422395725,4624729.703689356,K-35-077-3
672,mound,50,410411.7069861367,4707375.073457771,K-35-052-2
673,mound,50,485475.30959144776,4684943.418707068,K-35-066-2
674,mound,50,481221.71944121673,4677722.828529323,K-35-066-2
675,mound,50,501332.78739275655,4685163.371593644,K-35-067-1
676,mound,125,409540.14134001575,4707478.185934146,K-35-052-2
677,mound,100,406368.087250011,4705927.168112096,K-35-052-2
678,mound,75,409732.9590157087,4724298.290847827,K-35-052-2
679,mound,125,378362.93864467903,4689891.732139036,K-35-052-3
680,mound,75,459146.4452845602,4717039.898714172,K-35-054-1_Straldzha_4326
681,mound,100,486196.84470820805,4715661.004281358,K-35-054-2_Atolov_4326
682,mound,75,535194.336655276,4718438.038817292,K-35-055-2
683,mound,75,522146.78830899834,4693673.198954844,K-35-055-4
684,mound,75,540717.3470461227,4719715.727634625,K-35-055-2
685,mound,100,370020.9750438235,4664082.699156463,K-35-063-4_Skobelevo_4326
686,mound,75,345760.7047408939,4662242.574662993,K-35-063-3_Tatarevo_4326
687,mound,75,393349.3682640992,4679489.525322582,K-35-064-1_Sredets_4326
688,mound,100,414633.1737151515,4676728.011293262,K-35-064-2_Radnevo_4326
689,mound,125,407103.1217178902,4670168.971078804,K-35-064-2_Radnevo_4326
690,mound,75,487596.4280186449,4678354.760206726,K-35-066-2
691,mound,100,509394.74858879216,4670005.716336567,K-35-067-1
692,mound,75,505034.74511763593,4668459.6794076795,K-35-067-1
693,mound,50,538084.3364029292,4661929.8449116815,K-35-067-4
694,mound,75,368305.0730675606,4635493.260848803,K-35-075-2
695,mound,75,373109.8920636178,4634245.540609246,K-35-075-2
696,mound,100,364540.69003301044,4630816.560514409,K-35-075-4
697,mound,50,358823.52727549046,4624237.3145483425,K-35-075-4
698,mound,150,411953.3112929587,4648680.890885572,K-35-076-2
699,mound,125,440758.32965598075,4633715.369154803,K-35-077-2
700,mound,75,432460.38539495453,4630669.362999861,K-35-077-3
701,mound,50,418709.5913706507,4616662.794696747,K-35-077-3
702,mound,75,487686.20866857073,4716039.629287098,K-35-054-2_Atolov_4326
703,mound,150,486731.8834884316,4701715.719272183,K-35-054-4_Voynika
704,mound,75,362837.76918248634,4681629.742425767,K-35-063-2_Chirpan_4326
705,mound,150,347372.56543855637,4684900.836489612,K-35-063-1_Granit_4326
706,mound,50,338242.9848551472,4662390.592461358,K-35-063-3_Tatarevo_4326
707,mound,125,391526.5911387649,4680707.252311485,K-35-064-1_Sredets_4326
708,mound,75,429167.44898003875,4664665.1275753565,K-35-065-3_Glavan_4326
709,mound,50,464509.85554288415,4665031.737882149,K-35-066-3
710,mound,125,423434.01137725136,4651884.327546269,K-35-065-3_Glavan_4326
711,mound,50,450852.94731561345,4630477.212163049,K-35-077-4
712,mound,50,402858.11558564665,4643915.226333012,K-35-076-2
713,mound,100,447772.5559632308,4632166.467721373,K-35-077-2
714,mound,50,410741.5337575036,4708152.471004526,K-35-052-2
715,mound,50,520082.45572764415,4718093.03119008,K-35-055-1
716,mound,75,351672.38374845183,4664061.650406793,K-35-063-3_Tatarevo_4326
717,mound,50,344439.2325323946,4683286.352765196,K-35-063-1_Granit_4326
718,mound,50,434826.0744947032,4655183.000202012,K-35-065-3_Glavan_4326
719,mound,50,476421.4895468236,4685027.196083726,K-35-066-1
720,mound,50,402809.80431997793,4646128.360318923,K-35-076-2
721,mound,50,344511.4804142289,4683242.9245949825,K-35-063-1_Granit_4326
722,mound,75,487799.117824334,4658084.987966298,K-35-066-4
723,mound,75,361368.41843715403,4694086.595726084,K-35-051-4
724,mound,50,406329.61792196124,4705926.574578514,K-35-052-2
725,mound,50,335345.0067883569,4678965.7118044,K-35-063-1_Granit_4326
726,mound,75,365913.2511589906,4675821.694853296,K-35-063-2_Chirpan_4326
727,mound,100,535084.1128283448,4670230.698999352,K-35-067-2
728,mound,100,347841.1580949402,4645422.172766087,K-35-075-1
729,mound,50,358826.7729382486,4624212.147959022,K-35-075-4
730,mound,150,386837.0195488993,4648923.796277017,K-35-076-1
731,mound,150,400404.1721854318,4633497.725258184,K-35-076-2
732,mound,125,429026.8850844643,4714415.638206101,K-35-053-1
733,mound,50,363425.63403069484,4666594.144768901,K-35-063-4_Skobelevo_4326
734,mound,75,383848.01295341685,4661304.209061577,K-35-064-3_Dimitrovgrad_4326
735,mound,150,488102.118419573,4677809.5964615755,K-35-066-2
736,mound,150,415003.69424645207,4636072.808109376,K-35-076-2
737,mound,50,335805.1075443344,4677794.834280397,K-35-063-1_Granit_4326
738,mound,75,344518.08339305525,4683280.328321628,K-35-063-1_Granit_4326
739,mound,50,404665.77720160445,4648128.540478759,K-35-076-2
