order_index,tile_name,map_name,tier,verdict,mark_index,x_px,y_px,x_world,y_world,symbol,note,reviewed_at,pass_id
173,K-35-056-3_x1008_y3696.png,K-35-056-3,10pct,no_mounds,0,,,,,,,2026-09-01T11:59:20.659936+00:00,20260901T115920659949
174,K-35-054-1_Straldzha_4326_x3696_y3024.png,K-35-054-1_Straldzha_4326,10pct,no_mounds,0,,,,,,,2026-09-01T11:59:28.875336+00:00,20260901T115928875348
175,K-35-067-3_x336_y3360.png,K-35-067-3,10pct,no_mounds,0,,,,,,,2026-09-01T11:59:41.643936+00:00,20260901T115941643948
176,K-35-074-2_x3360_y0.png,K-35-074-2,10pct,no_mounds,0,,,,,,,2026-09-01T11:59:53.206975+00:00,20260901T115953206987
177,K-35-051-4_x3360_y1680.png,K-35-051-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:00:13.771213+00:00,20260901T120013771227
178,K-35-075-2_x1680_y2352.png,K-35-075-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:00:26.423107+00:00,20260901T120026423118
179,K-35-075-1_x1680_y672.png,K-35-075-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:00:38.782769+00:00,20260901T120038782782
180,K-35-067-1_x672_y3696.png,K-35-067-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:00:40.035565+00:00,20260901T120040035578
181,K-35-055-2_x2016_y3696.png,K-35-055-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:00:40.987522+00:00,20260901T120040987537
182,K-35-065-2_GManastir_4326_x0_y672.png,K-35-065-2_GManastir_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:00:56.498949+00:00,20260901T120056498962
183,K-35-074-2_x3696_y2016.png,K-35-074-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:01:20.229493+00:00,20260901T120120229504
183,K-35-074-2_x3696_y2016.png,K-35-074-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:01:30.435474+00:00,20260901T120130435488
184,K-35-066-2_x3360_y1008.png,K-35-066-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:02:00.265576+00:00,20260901T120200265589
185,K-35-063-1_Granit_4326_x3696_y2688.png,K-35-063-1_Granit_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:02:17.533193+00:00,20260901T120217533205
186,K-35-064-2_Radnevo_4326_x2688_y1344.png,K-35-064-2_Radnevo_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:02:39.945706+00:00,20260901T120239945719
187,K-35-066-2_x1344_y2352.png,K-35-066-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:02:59.345640+00:00,20260901T120259345655
188,K-35-065-3_Glavan_4326_x1344_y2016.png,K-35-065-3_Glavan_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:03:22.678300+00:00,20260901T120322678312
189,K-35-077-2_x672_y0.png,K-35-077-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:03:41.960651+00:00,20260901T120341960661
190,K-35-067-4_x2352_y2688.png,K-35-067-4,10pct,mound,0,265.8,111.6,533652.46,4654318.5,Hairy brown circle,,2026-09-01T12:05:27.529483+00:00,20260901T120527529500
190,K-35-067-4_x2352_y2688.png,K-35-067-4,10pct,mound,1,265.8,129.3,533652.46,4654229.55,Hairy brown circle,,2026-09-01T12:05:27.529641+00:00,20260901T120527529646
191,K-35-054-4_Voynika_x3696_y3360.png,K-35-054-4_Voynika,10pct,no_mounds,0,,,,,,,2026-09-01T12:06:13.912393+00:00,20260901T120613912409
192,K-35-076-2_x3024_y2016.png,K-35-076-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:06:46.818928+00:00,20260901T120646818943
193,K-35-076-3_x3360_y2688.png,K-35-076-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:07:09.437814+00:00,20260901T120709437826
194,K-35-074-4_x336_y1680.png,K-35-074-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:08:29.201553+00:00,20260901T120829201568
195,K-35-052-3_x3024_y1680.png,K-35-052-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:08:35.192064+00:00,20260901T120835192076
196,K-35-065-4_x2688_y2352.png,K-35-065-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:08:50.176051+00:00,20260901T120850176063
197,K-35-074-4_x4032_y1008.png,K-35-074-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:09:06.127137+00:00,20260901T120906127149
198,K-35-050-4_x2688_y3024.png,K-35-050-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:09:19.615423+00:00,20260901T120919615435
199,K-35-075-3_x336_y336.png,K-35-075-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:09:47.954894+00:00,20260901T120947954907
200,K-35-064-1_Sredets_4326_x1344_y0.png,K-35-064-1_Sredets_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:10:04.493566+00:00,20260901T121004493578
201,K-35-075-2_x672_y3696.png,K-35-075-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:10:06.219833+00:00,20260901T121006219844
202,K-35-077-2_x3696_y1344.png,K-35-077-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:10:25.921896+00:00,20260901T121025921909
203,K-35-063-2_Chirpan_4326_x2352_y336.png,K-35-063-2_Chirpan_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:10:45.105366+00:00,20260901T121045105378
204,K-35-075-4_x672_y2688.png,K-35-075-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:11:15.149126+00:00,20260901T121115149139
205,K-35-054-3_Yambol_x3360_y1008.png,K-35-054-3_Yambol,10pct,no_mounds,0,,,,,,,2026-09-01T12:11:39.409037+00:00,20260901T121139409049
206,K-35-042-3_x672_y3360.png,K-35-042-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:12:01.382291+00:00,20260901T121201382304
207,K-35-042-3_x0_y3696.png,K-35-042-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:12:02.754723+00:00,20260901T121202754739
208,K-35-053-1_x2016_y1344.png,K-35-053-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:12:24.791181+00:00,20260901T121224791193
209,K-35-076-4_x1680_y336.png,K-35-076-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:12:38.648427+00:00,20260901T121238648437
210,K-35-067-4_x0_y2688.png,K-35-067-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:13:07.387910+00:00,20260901T121307387921
211,K-35-074-2_x1008_y2016.png,K-35-074-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:13:32.254197+00:00,20260901T121332254211
211,K-35-074-2_x1008_y2016.png,K-35-074-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:13:48.213506+00:00,20260901T121348213517
212,K-35-056-3_x1680_y2688.png,K-35-056-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:13:56.849571+00:00,20260901T121356849583
213,K-35-063-3_Tatarevo_4326_x672_y1008.png,K-35-063-3_Tatarevo_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:14:11.658955+00:00,20260901T121411658968
214,K-35-074-1_x2688_y3696.png,K-35-074-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:14:13.390743+00:00,20260901T121413390755
215,K-35-075-1_x1680_y3696.png,K-35-075-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:14:14.561515+00:00,20260901T121414561528
216,K-35-075-3_x2688_y3360.png,K-35-075-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:14:43.493916+00:00,20260901T121443493928
217,K-35-063-2_Chirpan_4326_x1680_y2688.png,K-35-063-2_Chirpan_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:14:58.796925+00:00,20260901T121458796944
218,K-35-054-3_Yambol_x672_y2352.png,K-35-054-3_Yambol,10pct,mound,0,195.0,0.5,463022.01,4693584.85,Hairy brown circle,,2026-09-01T12:15:50.010370+00:00,20260901T121550010382
219,K-35-051-4_x672_y0.png,K-35-051-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:16:19.250424+00:00,20260901T121619250436
220,K-35-075-1_x4032_y1344.png,K-35-075-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:16:28.034834+00:00,20260901T121628034847
221,K-35-076-4_x1344_y2688.png,K-35-076-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:16:51.404724+00:00,20260901T121651404741
222,K-35-054-3_Yambol_x2016_y1344.png,K-35-054-3_Yambol,10pct,no_mounds,0,,,,,,,2026-09-01T12:16:57.394162+00:00,20260901T121657394176
223,K-35-051-4_x3024_y2352.png,K-35-051-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:17:15.984881+00:00,20260901T121715984894
224,K-35-067-3_x1680_y3360.png,K-35-067-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:17:51.078168+00:00,20260901T121751078182
225,K-35-074-3_x4032_y3696.png,K-35-074-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:17:54.303722+00:00,20260901T121754303733
226,K-35-064-1_Sredets_4326_x336_y2688.png,K-35-064-1_Sredets_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:18:09.437559+00:00,20260901T121809437578
227,K-35-067-3_x2352_y0.png,K-35-067-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:18:25.653082+00:00,20260901T121825653096
228,K-35-063-3_Tatarevo_4326_x672_y3360.png,K-35-063-3_Tatarevo_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:18:48.604331+00:00,20260901T121848604343
229,K-35-066-4_x3024_y1008.png,K-35-066-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:19:05.471578+00:00,20260901T121905471591
230,K-35-074-3_x3696_y1344.png,K-35-074-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:20:26.195016+00:00,20260901T122026195028
231,K-35-056-3_x3696_y3696.png,K-35-056-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:20:27.742699+00:00,20260901T122027742709
232,K-35-054-1_Straldzha_4326_x3696_y1008.png,K-35-054-1_Straldzha_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:20:33.482791+00:00,20260901T122033482803
233,K-35-052-2_x672_y1680.png,K-35-052-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:21:39.744031+00:00,20260901T122139744043
234,K-35-053-1_x672_y672.png,K-35-053-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:22:00.371607+00:00,20260901T122200371620
235,K-35-065-3_Glavan_4326_x3696_y336.png,K-35-065-3_Glavan_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:22:11.074182+00:00,20260901T122211074192
236,K-35-077-4_x2016_y1344.png,K-35-077-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:22:13.282548+00:00,20260901T122213282560
237,K-35-076-1_x0_y336.png,K-35-076-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:22:32.320038+00:00,20260901T122232320050
238,K-35-055-3_x0_y2016.png,K-35-055-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:22:48.810016+00:00,20260901T122248810028
239,K-35-076-1_x672_y336.png,K-35-076-1,10pct,no_mounds,0,,,,,,,2026-09-01T12:23:08.903505+00:00,20260901T122308903517
240,K-35-074-3_x1344_y336.png,K-35-074-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:23:32.309830+00:00,20260901T122332309843
241,K-35-076-3_x336_y3696.png,K-35-076-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:23:33.644533+00:00,20260901T122333644547
242,K-35-054-2_Atolov_4326_x3360_y1344.png,K-35-054-2_Atolov_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:23:46.468677+00:00,20260901T122346468689
243,K-35-066-3_x2688_y3024.png,K-35-066-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:23:59.054197+00:00,20260901T122359054209
244,K-35-052-2_x1344_y2016.png,K-35-052-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:24:14.893698+00:00,20260901T122414893710
245,K-35-067-2_x672_y336.png,K-35-067-2,10pct,no_mounds,0,,,,,,,2026-09-01T12:24:46.680891+00:00,20260901T122446680904
246,K-35-067-3_x1008_y1344.png,K-35-067-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:25:04.922031+00:00,20260901T122504922044
247,K-35-074-4_x1344_y1008.png,K-35-074-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:25:31.780983+00:00,20260901T122531780996
248,K-35-050-4_x0_y672.png,K-35-050-4,10pct,no_mounds,0,,,,,,,2026-09-01T12:25:51.655650+00:00,20260901T122551655662
249,K-35-042-3_x2688_y2016.png,K-35-042-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:26:05.463336+00:00,20260901T122605463348
250,K-35-076-3_x0_y3696.png,K-35-076-3,10pct,no_mounds,0,,,,,,,2026-09-01T12:26:06.943687+00:00,20260901T122606943699
251,K-35-063-4_Skobelevo_4326_x4032_y336.png,K-35-063-4_Skobelevo_4326,10pct,no_mounds,0,,,,,,,2026-09-01T12:26:15.894733+00:00,20260901T122615894743
